iter	col	row	from_Data	sp_lab	site	CrownDisplacement	Pmass	Nmass	LMA	wsg	Rdark	Vcmax	Jmax	leaflifespan	lambda_young	lambda_mature	lambda_old	dbhmature	dbhmax	hmax	ah	Ct	LAImax	fraction_filled	mult_height	mult_CR	mult_CD	mult_P	mult_N	mult_LMA	mult_dbhmax	dev_wsg	age	dbh	sapwood_area	height	CD	CR	GPP	NPP	Rday	Rnight	Rstem	LAmax	LA	youngLA	matureLA	oldLA	LAI	litter	carbon_storage	carbon_biometry	multiplier_seed	hurt	NPPneg	dbh_previous	AGB	s_name
2400	41	0	0	164	41	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.6501	1	0.45112	0.29125	0.18119	0.36237	50.21	0.3031	31.868	4.3994	0.85	1	1	1	1	1	1	1	0	67.666	0.17631	0.0057443	18.465	3.6931	2.8197	1661.7	580.37	141.98	307.78	105.31	49.967	30.337	4.4872	10.115	15.734	1.4461	458.05	8.9333e-06	2.3822e-05	1	0	0	0.1761	171.73	Xylopia_nitida
2400	42	0	0	164	42	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	8.2011	1	0.3658	0.22384	0.18119	0.36237	50.21	0.3031	31.603	4.3994	0.85	1	1	1	1	1	1	1	-0	11.25	0.063507	0.001977	8.6979	1.7396	1.4819	605.5	266.9	42.456	89.95	17.073	17.32	8.7956	1.082	3.0267	4.6869	1.491	104.08	0.075837	51.195	1	0	0	0.062333	10.495	Xylopia_nitida
2400	43	0	0	164	43	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	13.862	1	0.21641	0.12134	0.18119	0.36237	50.21	0.3031	32.042	4.3994	0.85	1	1	1	1	1	1	1	-0	6.9167	0.019653	0.00023018	3.0574	0.61149	0.70781	47.749	18.649	4.2995	9.074	0.69873	2.0056	0.86667	0.070106	0.32594	0.47062	0.86667	5.6188	0.07618	3.9044	1	0	0	0.01888	0.35332	Xylopia_nitida
2400	44	0	0	164	44	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	8.0851	1	0.37105	0.22779	0.18119	0.36237	50.21	0.3031	31.644	4.3994	0.85	1	1	1	1	1	1	1	-0	30.833	0.077496	0.0011388	10.224	2.0447	1.6799	245.65	82.049	23.611	50.454	11.559	12.288	4.9736	0.61523	1.6577	2.7007	0.72436	61.468	0	0.34751	1	0	0	0.077357	18.37	Xylopia_nitida
2400	45	0	0	164	45	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	12.917	1	0.23225	0.13138	0.18119	0.36237	50.21	0.3031	31.972	4.3994	0.85	1	1	1	1	1	1	1	0	22.583	0.072456	0.0014112	9.687	1.9374	1.6102	241.08	55.427	29.54	64.817	13.572	8.583	6.3997	0.44979	2.1194	3.8305	1.0413	50.345	9.3056e-07	0	1	0	0	0.072337	15.215	Xylopia_nitida
2400	46	0	0	164	46	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.783	1	0.38546	0.23874	0.18119	0.36237	50.21	0.3031	31.682	4.3994	0.85	1	1	1	1	1	1	1	-0	8.0833	0.01401	0.00014153	2.2183	0.44365	0.57187	18.754	6.4816	1.9223	4.0954	0.3117	1.4556	0.40368	0.050274	0.1346	0.21881	0.40368	5.2218	0	2.2101e-07	1	0	0	0.013744	0.13026	Xylopia_nitida
2400	48	0	0	164	48	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.8918	1	0.4353	0.2782	0.18119	0.36237	50.21	0.3031	31.949	4.3994	0.85	1	1	1	1	1	1	1	0	6.0833	0.015405	0.00016344	2.4285	0.4857	0.60712	11.599	3.7908	1.1978	2.5303	0.39409	1.6556	0.24946	0.032567	0.0831	0.13379	0.24946	3.7284	9.5964e-08	0	1	0	0	0.015355	0.17243	Xylopia_nitida
2400	56	0	0	164	56	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	5.764	1	0.52047	0.35178	0.18119	0.36237	50.21	0.3031	31.879	4.3994	0.85	1	1	1	1	1	1	1	-0	48.583	0.071233	0.0010404	9.5546	1.9109	1.5931	185.25	78.756	12.335	26.293	9.8694	14.967	2.5918	0.44966	0.86395	1.2782	0.43197	44.929	0.075713	6.6707	1	0	0	0.071031	14.505	Xylopia_nitida
2400	62	0	0	164	62	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	8.8259	1	0.33991	0.20475	0.18119	0.36237	50.21	0.3031	31.799	4.3994	0.85	1	1	1	1	1	1	1	-0	201	0.49136	0.048237	31.054	6.2108	5.3781	20305	7809.8	1490.4	3121.3	1487.3	314.17	307.28	34.799	102.96	169.52	3.9975	3464.7	2570.6	1223.7	1	0	0	0.49095	2243.2	Xylopia_nitida
2400	63	0	0	164	63	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	8.0919	1	0.37074	0.22755	0.18119	0.36237	50.21	0.3031	31.521	4.3994	0.85	1	1	1	1	1	1	1	0	2.9167	0.030999	0.00075471	4.6587	0.93173	0.94318	421.42	213.01	24.592	50.003	3.4909	7.1241	4.7804	0.71352	1.7916	2.2753	2.6636	49.967	0.076207	42.687	1	0	0	0.02774	1.3393	Xylopia_nitida
2400	68	0	0	164	68	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	10.85	1	0.2765	0.16043	0.18119	0.36237	50.21	0.3031	32.002	4.3994	0.85	1	1	1	1	1	1	1	0	73.75	0.22238	0.0062107	21.248	4.2497	3.2637	1272.8	223.93	156.56	347.67	131.03	37.839	34.27	2.5797	11.426	20.264	1.204	325.22	2.9778e-06	0	1	0	0	0.22236	314.37	Xylopia_nitida
2400	69	0	0	164	69	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	10.852	1	0.27645	0.1604	0.18119	0.36237	50.21	0.3031	32.004	4.3994	0.85	1	1	1	1	1	1	1	0	73.333	0.12437	0.0045761	14.609	2.9217	2.2632	1184	407.68	104.18	230.48	66.373	30.42	22.665	2.0828	7.627	12.955	1.7313	207.34	2.68e-05	50.128	1	0	0	0.12378	67.607	Xylopia_nitida
2400	74	0	0	164	74	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	8.7989	1	0.34095	0.20551	0.18119	0.36237	50.21	0.3031	31.999	4.3994	0.85	1	1	1	1	1	1	1	0	191.66	0.46602	0.04263	30.423	6.0846	5.2016	17307	6547.5	1291.3	2723.5	1287.7	289.38	268.46	30.51	89.494	148.46	3.7285	3048.4	5096.6	930.83	1	0	0	0.46549	1976.7	Xylopia_nitida
2400	75	0	0	164	75	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.1552	1	0.41928	0.26524	0.18119	0.36237	50.21	0.3031	31.818	4.3994	0.85	1	1	1	1	1	1	1	-0	11	0.053832	0.0010984	7.5726	1.5145	1.3354	307.82	132.26	22.479	48.518	8.258	11.723	4.7826	0.66841	1.5942	2.52	1.0392	66.787	0.076061	16.326	1	0	0	0.05315	6.5653	Xylopia_nitida
2400	84	0	0	164	84	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.4205	1	0.46725	0.30485	0.18119	0.36237	50.21	0.3031	31.999	4.3994	0.85	1	1	1	1	1	1	1	0	56.5	0.083642	0.0012353	10.859	2.1718	1.7627	233.82	90.786	17.772	38.328	13.319	16.539	3.7781	0.58845	1.2594	1.9303	0.4868	58.797	0.075326	4.3439	1	0	0	0.083486	22.729	Xylopia_nitida
2400	86	0	0	164	86	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.3079	1	0.41051	0.25827	0.18119	0.36237	50.21	0.3031	31.805	4.3994	0.85	1	1	1	1	1	1	1	-0	1.75	0.020461	0.0003288	3.1751	0.63502	0.72599	196.69	102.49	10.767	21.714	1.0365	4.1556	2.0736	0.35083	0.78036	0.94238	2.0736	23.269	0.076182	21.171	1	0	0	0.016581	0.39769	Xylopia_nitida
2400	94	0	0	164	94	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.4504	1	0.40266	0.25208	0.18119	0.36237	50.21	0.3031	31.805	4.3994	0.85	1	1	1	1	1	1	1	0	31	0.07463	0.001165	9.9202	1.984	1.6405	317.84	128.73	23.988	53.83	11.475	14.831	5.3062	0.7122	1.7687	2.8253	0.82203	71.161	0.075729	12.797	1	0	0	0.074291	16.53	Xylopia_nitida
2400	96	0	0	164	96	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	10.403	1	0.28838	0.16849	0.18119	0.36237	50.21	0.3031	32.054	4.3994	0.85	1	1	1	1	1	1	1	-0	2.25	0.013385	0.0001407	2.1234	0.42469	0.55566	37.401	15.103	3.2997	6.9536	0.29664	1.9556	0.68157	0.065747	0.23235	0.38347	0.68157	6.4327	0.076176	2.5342	1	0	0	0.011968	0.11381	Xylopia_nitida
