iter	sum1	sum10	sum30	ba	ba10	agb	gpp	npp	rday	rnight	rstem	litterfall
26	1.32797e+06	0	0	7.35012	0	13179.5	2.90493	1.4298	0.179556	0.366751	0.0286497	0.459158
27	1.32842e+06	0	0	7.56342	0	13761.4	2.96612	1.4571	0.185543	0.373151	0.0310739	0.467419
28	1.3292e+06	0	0	7.76339	0	14318.6	2.921	1.40951	0.186526	0.386505	0.0321079	0.47412
29	1.33059e+06	0	0	7.97122	0	14908.1	3.02826	1.49235	0.185998	0.378513	0.0332805	0.479699
30	1.33179e+06	0	0	8.18648	0	15535.4	3.19256	1.58876	0.193307	0.387101	0.0352946	0.485072
31	1.33448e+06	0	0	8.42499	0	16238.1	3.47715	1.74841	0.214352	0.401835	0.0377864	0.491307
32	1.33601e+06	0	0	8.67337	0	16992.2	3.73239	1.87328	0.233334	0.43111	0.0420338	0.499953
33	1.33927e+06	0	0	8.9143	0	17744.1	3.82646	1.88783	0.249218	0.462082	0.0458402	0.511607
34	1.34305e+06	0	0	9.12824	0	18443.4	3.71011	1.80141	0.248261	0.46966	0.0455649	0.525583
35	1.34874e+06	0	0	9.30256	0	19014.5	3.19662	1.47845	0.222614	0.464872	0.0438472	0.539181
36	1.35185e+06	0	0	9.467	0	19571.9	3.19048	1.49678	0.216058	0.448825	0.0431985	0.548758
37	1.35489e+06	0	0	9.5998	0	20061.8	3.03952	1.39671	0.21252	0.446566	0.0441571	0.552928
38	1.35879e+06	0	0	9.71069	0	20530.8	3.12693	1.46284	0.212839	0.440152	0.0439978	0.552537
39	1.36453e+06	0	0	9.79311	0	20964.4	3.19186	1.50009	0.216783	0.440767	0.0466085	0.549482
40	1.37193e+06	0	0	9.81473	0	21285	3.12912	1.44709	0.215151	0.450378	0.046965	0.545527
41	1.38473e+06	0	0	9.82381	0	21601.7	3.23139	1.53491	0.212127	0.436145	0.0475189	0.541838
42	1.39958e+06	0	0	9.8531	0	21972	3.37778	1.62306	0.218133	0.441582	0.0492309	0.539237
43	1.41303e+06	0	0	9.94481	0	22492.4	3.65374	1.77789	0.239601	0.454024	0.0516519	0.539111
44	1.42248e+06	0	0	10.0762	0	23116.7	3.90431	1.89965	0.258176	0.481899	0.0564204	0.541962
45	1.43025e+06	0	0	10.2243	0	23778.5	3.97946	1.90248	0.272965	0.510955	0.0606073	0.548425
46	1.43829e+06	0	0	10.3569	0	24394.7	3.83232	1.80196	0.269259	0.514069	0.0594589	0.557645
47	1.44641e+06	0	0	10.4464	0	24859.1	3.27359	1.45647	0.239446	0.504756	0.0565426	0.567115
48	1.45407e+06	0	0	10.5226	0	25294.6	3.26365	1.48062	0.230899	0.484097	0.0551621	0.573242
49	1.46285e+06	0	0	10.5825	0	25676.3	3.10099	1.3746	0.226565	0.480551	0.0560363	0.575244
50	1.47199e+06	0	0	10.6319	0	26052.8	3.19353	1.44638	0.226755	0.473375	0.0555431	0.573796
51	1.4829e+06	0	0	10.6714	0	26424.8	3.25535	1.48142	0.230844	0.473917	0.0586487	0.570641
52	1.49595e+06	0	0	10.6702	0	26704.9	3.17494	1.41735	0.228709	0.483606	0.0589659	0.567001
53	1.51223e+06	0	0	10.6626	0	26993.8	3.28262	1.51145	0.225251	0.467654	0.0595638	0.563548
54	1.53077e+06	0	0	10.675	0	27338.6	3.43433	1.60401	0.2312	0.472181	0.0615512	0.560796
55	1.54662e+06	0	0	10.7153	0	27779.6	3.71492	1.76243	0.253181	0.48342	0.0641992	0.559563
56	1.56233e+06	0	0	10.7977	0	28335.7	3.96535	1.88475	0.271507	0.510047	0.0696512	0.560778
57	1.57639e+06	0	0	10.8906	0	28918.1	4.02634	1.8802	0.285314	0.536967	0.0742274	0.564659
58	1.58991e+06	0	0	10.9788	0	29470.1	3.85789	1.7709	0.27972	0.53656	0.0722911	0.570946
59	1.60483e+06	0	0	11.0273	0	29860.8	3.27412	1.41496	0.247354	0.52377	0.0682809	0.57741
60	1.62002e+06	0	0	11.0718	0	30233.2	3.25646	1.43823	0.237684	0.500481	0.0662997	0.581196
61	1.6358e+06	0	0	11.1164	0	30586.8	3.08699	1.32863	0.232922	0.496207	0.0670655	0.581787
62	1.6504e+06	0	0	11.1574	0	30940.2	3.17206	1.39787	0.232478	0.487516	0.0662998	0.57939
63	1.66594e+06	0	0	11.1968	0	31300.2	3.22926	1.42954	0.236515	0.487871	0.0697782	0.57558
64	1.68168e+06	0	0	11.208	0	31586.5	3.14628	1.36394	0.234094	0.497412	0.0699593	0.571454
65	1.69788e+06	0	0	11.2162	0	31893.4	3.253	1.46003	0.230007	0.479893	0.0705313	0.567647
66	1.71515e+06	0	0	11.2305	0	32223.2	3.39963	1.55018	0.235627	0.483699	0.0726688	0.564221
67	1.73104e+06	0	0	11.2827	0	32676.6	3.67432	1.70504	0.257531	0.494247	0.075588	0.56241
68	1.74698e+06	0	0	11.3631	0	33230.6	3.91477	1.82185	0.275169	0.519486	0.0817239	0.562873
69	1.76151e+06	0	0	11.4554	0	33810.8	3.95767	1.8085	0.28747	0.543539	0.0867975	0.565712
70	1.77639e+06	0	0	11.5379	0	34341.9	3.77041	1.6923	0.28	0.539533	0.0842068	0.570183
71	1.79414e+06	0	0	11.5868	0	34720	3.18275	1.33824	0.246369	0.524091	0.0792666	0.574571
72	1.8128e+06	0	0	11.634	0	35074.8	3.16278	1.36553	0.235435	0.497696	0.0767698	0.576204
73	1.83226e+06	0	0	11.6773	0	35398.6	2.99913	1.25956	0.230836	0.493586	0.0774612	0.575041
74	1.84977e+06	0	0	11.7225	0	35741	3.09042	1.33364	0.230525	0.48497	0.0763634	0.571647
75	1.86795e+06	0	0	11.775	0	36111.9	3.15925	1.3716	0.235071	0.486229	0.0802412	0.567492
76	1.8826e+06	0	0	11.7983	0	36405.6	3.08902	1.31356	0.233152	0.496566	0.0803436	0.563578
77	1.89919e+06	0	0	11.8232	0	36729	3.20828	1.41645	0.22983	0.480556	0.0808708	0.560094
78	1.91564e+06	0	0	11.8551	0	37093.9	3.36958	1.51526	0.235981	0.485263	0.0832751	0.5576
79	1.93126e+06	0	0	11.915	0	37564.8	3.65477	1.67668	0.258163	0.496089	0.0865392	0.556475
80	1.94619e+06	0	0	11.9926	0	38107.3	3.90533	1.79939	0.275993	0.521568	0.0933621	0.557179
81	1.96338e+06	0	0	12.0892	0	38704.2	3.96154	1.79257	0.28906	0.547012	0.0989611	0.560477
82	1.98139e+06	0	0	12.1772	0	39255.5	3.78668	1.68339	0.282321	0.544397	0.0958185	0.565442
83	2.00243e+06	0	0	12.2282	0	39638.2	3.20523	1.33296	0.249025	0.53008	0.0900357	0.570491
84	2.02697e+06	0	0	12.2865	0	40027.5	3.19579	1.36466	0.239169	0.506114	0.0871214	0.573579
85	2.04903e+06	0	0	12.3321	0	40361.2	3.03314	1.25834	0.234907	0.502853	0.0878132	0.573675
86	2.06901e+06	0	0	12.3847	0	40728.5	3.13117	1.33573	0.235175	0.49539	0.0864916	0.57182
87	2.08684e+06	0	0	12.4454	0	41122.3	3.20159	1.37383	0.239976	0.497016	0.0908021	0.568874
88	2.10261e+06	0	0	12.4791	0	41438.2	3.12935	1.31425	0.238066	0.507695	0.0908245	0.565813
89	2.11763e+06	0.32	0	12.5155	0.0025283	41786.2	3.24896	1.41804	0.234613	0.491212	0.091329	0.56298
90	2.13338e+06	0.48	0	12.5488	0.0038275	42154.6	3.41032	1.51673	0.240803	0.495827	0.0939121	0.560798
91	2.14984e+06	1.12	0	12.6148	0.00894807	42650.4	3.69812	1.67885	0.263477	0.506943	0.0974455	0.560013
92	2.16709e+06	1.28	0	12.6958	0.0103968	43217.8	3.9498	1.80072	0.281676	0.53294	0.104964	0.561043
93	2.18417e+06	2.24	0	12.7835	0.0182022	43802.9	3.99917	1.78901	0.294639	0.558227	0.110967	0.564072
94	2.20418e+06	3.2	0	12.8575	0.0261202	44324.6	3.81659	1.67655	0.287385	0.554837	0.107161	0.56867
95	2.22477e+06	4.8	0	12.8945	0.0392149	44677.8	3.22365	1.32075	0.25322	0.539754	0.100449	0.573276
96	2.24942e+06	6.24	0	12.9347	0.0510664	45016.6	3.21055	1.35232	0.242815	0.514511	0.0969127	0.575628
97	2.27238e+06	7.04	0	12.9649	0.0581272	45309.9	3.04483	1.2446	0.23831	0.510822	0.0974578	0.575252
98	2.29418e+06	8	0	13.0099	0.0662749	45655.4	3.14115	1.3217	0.238431	0.502929	0.0957863	0.572978
99	2.31381e+06	9.92	0	13.0617	0.0821619	46035	3.21529	1.36178	0.243347	0.504605	0.100417	0.569962
100	2.33012e+06	12.32	0	13.0993	0.102257	46365.8	3.14342	1.30222	0.24146	0.515581	0.100326	0.566952
101	2.34471e+06	14.72	0	13.1257	0.122276	46692.2	3.26312	1.4065	0.23794	0.498859	0.100742	0.564026
102	2.35934e+06	18.88	0	13.1625	0.156572	47071.2	3.42626	1.50602	0.24425	0.503636	0.103476	0.56186
103	2.37391e+06	25.12	0	13.2093	0.208418	47519.6	3.7137	1.6678	0.267082	0.514599	0.107135	0.560746
104	2.38968e+06	30.56	0	13.2813	0.255109	48072.8	3.96592	1.7894	0.285373	0.540672	0.115204	0.561595
105	2.40643e+06	36.96	0	13.3592	0.310029	48640.4	4.01421	1.77673	0.298266	0.565816	0.121582	0.564383
106	2.42621e+06	44.64	0	13.427	0.375361	49149.3	3.82581	1.66206	0.290578	0.56172	0.117199	0.5686
107	2.44807e+06	52.96	0	13.4653	0.446846	49500.3	3.22763	1.30489	0.255761	0.545883	0.109703	0.572771
108	2.47269e+06	59.2	0	13.4933	0.500619	49809.4	3.21581	1.33806	0.245312	0.520493	0.10571	0.574958
109	2.49769e+06	64.64	0	13.5299	0.549744	50116.8	3.05017	1.23017	0.240868	0.516988	0.10624	0.574697
110	2.51827e+06	72.48	0	13.5671	0.616798	50446.2	3.14891	1.30901	0.241078	0.509171	0.104311	0.572579
111	2.53837e+06	79.84	0	13.6039	0.680915	50784	3.22066	1.34712	0.246019	0.510865	0.109191	0.569535
112	2.55703e+06	85.28	0	13.6232	0.730816	51062.3	3.1481	1.28732	0.244068	0.52185	0.108911	0.566475
113	2.57271e+06	92.96	0	13.6537	0.798749	51403.3	3.27182	1.39422	0.240652	0.505185	0.10929	0.563911
114	2.58839e+06	100.8	0	13.6773	0.868967	51745.5	3.43597	1.49441	0.246976	0.509879	0.112087	0.561779
115	2.60274e+06	112.48	0	13.7257	0.972443	52205	3.72561	1.65732	0.269996	0.520772	0.115945	0.560763
116	2.61898e+06	127.84	0	13.7953	1.10805	52750.9	3.97685	1.77819	0.28816	0.54648	0.124485	0.561347
117	2.63567e+06	140.64	0	13.8647	1.22515	53301.1	4.01998	1.76234	0.300815	0.57117	0.131189	0.563802
118	2.65522e+06	156.32	0	13.9215	1.36502	53785.4	3.83032	1.64798	0.292872	0.566604	0.126302	0.567791
119	2.67727e+06	171.36	0	13.9576	1.50157	54138.1	3.22958	1.29077	0.257663	0.55035	0.118105	0.571767
120	2.70159e+06	184.96	0	13.9815	1.62274	54430.4	3.21637	1.32377	0.247109	0.52474	0.113634	0.573488
121	2.72544e+06	202.4	0	14.0098	1.77638	54716.9	3.05098	1.21614	0.242655	0.521232	0.114095	0.573019
122	2.74713e+06	219.84	0	14.045	1.92951	55037.8	3.15039	1.29609	0.242809	0.513191	0.111836	0.570749
123	2.76793e+06	240.16	0	14.0833	2.10733	55382.9	3.22375	1.33459	0.247899	0.515111	0.117003	0.567858
124	2.78532e+06	256.48	0	14.1038	2.25499	55662	3.1505	1.2743	0.245926	0.52618	0.116607	0.564812
125	2.80038e+06	277.12	0	14.1292	2.43871	55988.9	3.27418	1.38169	0.242405	0.509214	0.116898	0.562099
126	2.81497e+06	298.24	0	14.1554	2.6291	56343.1	3.43973	1.48256	0.248826	0.514027	0.119817	0.56007
127	2.82937e+06	323.04	0	14.2032	2.85482	56808.7	3.73001	1.64553	0.272016	0.524981	0.123832	0.559181
128	2.84488e+06	348.16	0	14.2694	3.08849	57355.6	3.97882	1.76446	0.290119	0.550511	0.132839	0.559727
129	2.86195e+06	377.28	0	14.3309	3.35631	57875.1	4.01722	1.74618	0.302412	0.574504	0.139762	0.561709
130	2.88078e+06	397.28	0	14.3901	3.55185	58367.7	3.8232	1.63069	0.293983	0.569031	0.134412	0.565156
131	2.90308e+06	414.24	0	14.4178	3.72039	58689.6	3.22051	1.274	0.258311	0.551989	0.125502	0.568616
132	2.92801e+06	432.16	0	14.4518	3.89263	59017.7	3.20978	1.30939	0.247759	0.526315	0.120503	0.570421
133	2.95262e+06	445.6	0	14.483	4.02993	59313.9	3.0441	1.20177	0.243263	0.522732	0.120915	0.569787
134	2.97518e+06	461.6	0	14.513	4.18768	59621	3.14431	1.28295	0.243375	0.514556	0.118175	0.567433
135	2.99433e+06	476	0	14.54	4.33463	59922.5	3.21571	1.32029	0.248374	0.516274	0.123477	0.56412
136	3.01166e+06	487.84	0	14.5578	4.46085	60188.4	3.14269	1.26026	0.24642	0.527422	0.122955	0.561017
137	3.02817e+06	503.2	0	14.5814	4.61917	60502.6	3.26753	1.36866	0.24287	0.510337	0.123153	0.558338
138	3.04198e+06	522.72	0	14.6082	4.81458	60849.4	3.43161	1.46871	0.249215	0.514972	0.126106	0.556105
139	3.0564e+06	539.52	0	14.6445	4.99511	61271.3	3.71918	1.63002	0.272319	0.525725	0.130158	0.554964
140	3.07244e+06	558.56	0	14.7086	5.19979	61807.8	3.96729	1.7484	0.290324	0.551027	0.139504	0.555404
141	3.08926e+06	579.2	0	14.7711	5.4187	62342.8	4.00732	1.73089	0.302597	0.574945	0.146777	0.557618
142	3.10724e+06	595.36	0	14.8321	5.60028	62848	3.81361	1.6162	0.294091	0.569305	0.141128	0.561072
143	3.13041e+06	608.64	0	14.8611	5.75086	63176.5	3.21198	1.26088	0.258355	0.552133	0.131736	0.564437
144	3.15588e+06	617.92	0	14.889	5.86493	63472.7	3.19814	1.29593	0.2475	0.525801	0.12606	0.565676
145	3.18147e+06	623.36	0	14.9215	5.94798	63778.3	3.03303	1.18826	0.243117	0.522491	0.126449	0.565075
146	3.20375e+06	631.68	0	14.9535	6.05385	64082.5	3.13017	1.26896	0.242951	0.513716	0.12305	0.562509
147	3.22399e+06	642.4	0	14.987	6.18082	64403.4	3.20192	1.3061	0.248042	0.515653	0.128483	0.559295
148	3.24201e+06	650.72	0	15.0107	6.28643	64676.7	3.12975	1.24656	0.246159	0.526914	0.127815	0.556231
149	3.25727e+06	660.16	0	15.0301	6.40727	64975.5	3.25319	1.35404	0.242676	0.510031	0.127843	0.553529
150	3.27129e+06	670.72	0	15.0576	6.54217	65325	3.41675	1.45365	0.249054	0.514764	0.130765	0.551379
151	3.28585e+06	681.6	0	15.1047	6.68718	65784.1	3.70555	1.61542	0.272257	0.525719	0.134934	0.55051
152	3.30014e+06	695.04	0	15.1522	6.85692	66259.4	3.94893	1.73049	0.290164	0.550875	0.144497	0.550732
153	3.31644e+06	707.36	0	15.2132	7.01902	66775.3	3.98608	1.71125	0.302288	0.574508	0.151915	0.552766
154	3.3364e+06	720.8	0	15.2815	7.18752	67302.4	3.79304	1.59783	0.293617	0.5685	0.146022	0.556223
155	3.35947e+06	725.6	0	15.3146	7.27608	67645.3	3.19405	1.24498	0.257798	0.551035	0.13629	0.559503
156	3.38705e+06	730.4	0	15.3386	7.35781	67915.6	3.17833	1.28137	0.246333	0.523271	0.130169	0.560336
157	3.41122e+06	734.72	0	15.3646	7.43447	68190.6	3.01399	1.17456	0.241906	0.519824	0.130371	0.559156
158	3.43548e+06	739.52	0	15.4035	7.51709	68526.1	3.11145	1.25636	0.241695	0.510961	0.126346	0.556572
159	3.45553e+06	745.44	0	15.443	7.61111	68870.4	3.18461	1.2938	0.246963	0.513339	0.131845	0.553382
160	3.47254e+06	751.2	0	15.4719	7.7014	69171.1	3.11619	1.23605	0.245365	0.525165	0.131119	0.550514
161	3.48684e+06	757.28	0	15.504	7.7998	69514.1	3.24173	1.34427	0.242111	0.508804	0.131149	0.548024
162	3.50072e+06	763.04	0	15.5428	7.90154	69898.7	3.40662	1.44405	0.248697	0.514003	0.134169	0.546192
163	3.51381e+06	771.68	0	15.5956	8.03418	70377.6	3.69499	1.60531	0.271936	0.525092	0.13843	0.545404
164	3.52831e+06	780.96	0	15.6517	8.17809	70895.4	3.94281	1.72257	0.290044	0.550606	0.148302	0.546057
165	3.54618e+06	791.52	0	15.7121	8.33195	71423.1	3.98333	1.70494	0.302352	0.57457	0.155927	0.548402
166	3.56758e+06	798.56	0	15.7638	8.45367	71893.6	3.79071	1.59171	0.293766	0.568743	0.149774	0.551837
167	3.59085e+06	801.6	0	15.7978	8.52966	72237.6	3.19314	1.23977	0.258058	0.551578	0.139765	0.555276
168	3.6183e+06	805.28	0	15.8294	8.60581	72546.3	3.18031	1.27694	0.246863	0.524414	0.133923	0.556514
169	3.64377e+06	807.68	0	15.8572	8.66896	72827.3	3.01644	1.16986	0.242568	0.521298	0.134202	0.555648
170	3.66828e+06	810.56	0	15.8927	8.73759	73142.2	3.11401	1.25202	0.24233	0.512354	0.130043	0.553209
171	3.68952e+06	813.12	0	15.9348	8.80628	73494	3.18814	1.28973	0.247689	0.514899	0.135681	0.550319
172	3.70753e+06	815.68	0	15.9565	8.87026	73751.7	3.11776	1.23095	0.246005	0.526621	0.134838	0.547439
173	3.72201e+06	820	0	15.9885	8.95612	74090.5	3.24507	1.34026	0.242817	0.510363	0.134875	0.545269
174	3.73532e+06	824.16	0	16.0245	9.04728	74473	3.41178	1.44089	0.249513	0.515763	0.137995	0.543684
175	3.74939e+06	831.52	0	16.0715	9.17244	74930.6	3.70078	1.60218	0.272881	0.527013	0.142346	0.543059
176	3.76453e+06	836.32	0	16.1345	9.28506	75478.8	3.95062	1.72026	0.291114	0.552726	0.152504	0.543992
177	3.78198e+06	841.44	0	16.2095	9.3998	76066.5	3.99065	1.70189	0.303465	0.576778	0.16037	0.546485
178	3.8016e+06	846.56	0	16.2532	9.50667	76509	3.79561	1.58765	0.294734	0.570719	0.153948	0.549808
179	3.82777e+06	847.84	0	16.2798	9.56859	76819.9	3.19676	1.23555	0.258832	0.553303	0.143559	0.553083
180	3.85705e+06	850.24	0	16.3083	9.6343	77116.4	3.18542	1.27315	0.247851	0.526654	0.137637	0.554471
181	3.88384e+06	852.96	0	16.3344	9.70049	77402.5	3.02245	1.1662	0.243683	0.523844	0.137982	0.554013
182	3.9092e+06	854.88	0	16.3636	9.76166	77699.9	3.11993	1.24806	0.243519	0.515063	0.13385	0.551752
183	3.93052e+06	855.52	0	16.4055	9.81603	78054.9	3.19442	1.28565	0.248944	0.517719	0.13965	0.549122
184	3.94752e+06	856.96	0	16.4329	9.87344	78347.1	3.12469	1.22683	0.247357	0.529737	0.138845	0.546537
185	3.96217e+06	859.84	0	16.4637	9.94843	78682.5	3.25156	1.3361	0.244108	0.513305	0.13887	0.544423
186	3.97528e+06	861.12	0	16.4916	10.0135	79013.9	3.41555	1.43556	0.25061	0.518269	0.141942	0.542493
187	3.98926e+06	864	0	16.5398	10.1044	79481.9	3.70713	1.59835	0.274127	0.529598	0.146417	0.542005
188	4.00571e+06	870.56	0	16.5999	10.2303	80021.6	3.95603	1.71578	0.292306	0.555158	0.156779	0.54288
189	4.02463e+06	872.32	0	16.6558	10.3156	80524.3	3.99254	1.69571	0.304389	0.578698	0.164655	0.545039
190	4.04496e+06	875.04	0	16.7089	10.4044	81008.8	3.79777	1.58227	0.295545	0.572406	0.158055	0.548316
191	4.07098e+06	874.72	0	16.7294	10.4493	81279.7	3.19432	1.22856	0.259247	0.554321	0.147239	0.551031
192	4.09902e+06	875.84	0	16.7635	10.5064	81607.4	3.18516	1.26765	0.24833	0.527768	0.141153	0.55247
193	4.12659e+06	876.48	0	16.7766	10.5521	81823.1	3.01985	1.15985	0.243943	0.524507	0.141364	0.551552
194	4.1518e+06	877.76	0	16.8061	10.6065	82117	3.11906	1.24305	0.243791	0.515706	0.137096	0.549285
195	4.17413e+06	879.52	0	16.8436	10.6684	82455.6	3.19364	1.28071	0.249197	0.518294	0.142994	0.546515
196	4.19147e+06	880.96	0	16.8604	10.7225	82700.6	3.122	1.22117	0.247462	0.530019	0.142069	0.543643
197	4.20795e+06	882.24	0	16.8938	10.7848	83043.5	3.2484	1.3303	0.244184	0.513499	0.1421	0.541516
198	4.22136e+06	884.96	0	16.9255	10.8617	83397.6	3.41474	1.43086	0.250831	0.518738	0.145304	0.539878
199	4.23613e+06	887.04	0	16.9712	10.9463	83858	3.70554	1.59307	0.274323	0.530011	0.149852	0.539324
200	4.2522e+06	889.44	0	17.0358	11.0411	84422.7	3.95493	1.71059	0.292501	0.555565	0.16047	0.540199
201	4.27147e+06	891.52	0	17.0874	11.1257	84905.7	3.9883	1.68888	0.304393	0.578742	0.168445	0.542153
202	4.29303e+06	892	0	17.1258	11.1928	85319.2	3.79027	1.57448	0.295228	0.571832	0.161516	0.544913
203	4.31934e+06	892.96	0	17.1487	11.2496	85619	3.19199	1.22403	0.259132	0.554061	0.150534	0.547859
204	4.34869e+06	893.44	0	17.1816	11.3001	85945.2	3.18124	1.2625	0.248171	0.527446	0.144133	0.549217
205	4.37589e+06	893.6	0	17.2056	11.3449	86223	3.01824	1.1556	0.243965	0.524571	0.144475	0.548605
206	4.40012e+06	894.4	0	17.2209	11.3912	86448.3	3.11439	1.2376	0.2436	0.515323	0.139957	0.545976
207	4.42372e+06	895.2	0	17.2594	11.4444	86787.8	3.18938	1.27538	0.249009	0.517924	0.145986	0.543179
208	4.4435e+06	895.68	0	17.2779	11.491	87047.9	3.12045	1.21714	0.247449	0.529996	0.145095	0.540586
209	4.45951e+06	896.32	0	17.2967	11.5444	87330.8	3.2459	1.32606	0.244031	0.513178	0.145051	0.53827
210	4.47365e+06	897.76	0	17.3237	11.6113	87674.5	3.41312	1.42695	0.250727	0.51853	0.148329	0.536681
211	4.48851e+06	900.32	0	17.3546	11.7	88085.7	3.70345	1.58863	0.27425	0.529889	0.152941	0.5361
212	4.505e+06	903.52	0	17.4082	11.8	88616.2	3.95198	1.70548	0.292383	0.555372	0.163735	0.537009
213	4.5237e+06	905.44	0	17.4587	11.8855	89109.2	3.9877	1.68491	0.30435	0.578689	0.171908	0.53905
214	4.54491e+06	906.72	0	17.494	11.959	89524.2	3.79113	1.57147	0.29523	0.57187	0.164865	0.541864
215	4.5724e+06	907.84	0	17.5133	12.0189	89827.3	3.19269	1.2209	0.259195	0.554242	0.15369	0.544988
216	4.6027e+06	908.48	0	17.5375	12.0709	90120.1	3.18179	1.25999	0.248088	0.52728	0.147015	0.546287
217	4.63096e+06	908.16	0	17.5419	12.1056	90294.1	3.01553	1.15173	0.243647	0.523902	0.147189	0.545155
218	4.65682e+06	907.36	0	17.5499	12.1355	90475.3	3.11028	1.23359	0.243116	0.514306	0.14243	0.542336
219	4.68016e+06	907.68	0	17.5765	12.1846	90775.4	3.18517	1.27116	0.248539	0.516948	0.148535	0.539464
220	4.70014e+06	907.36	0	17.5891	12.2239	91007	3.11671	1.21322	0.247015	0.529065	0.147605	0.536862
221	4.71714e+06	907.84	0	17.6201	12.2783	91348.6	3.24373	1.3226	0.243753	0.512601	0.147656	0.534844
222	4.73227e+06	908.96	0	17.6492	12.345	91715.3	3.41187	1.42343	0.250605	0.518314	0.151063	0.53355
223	4.74754e+06	909.28	0	17.6747	12.408	92078.9	3.70076	1.58469	0.273956	0.529359	0.155628	0.532698
224	4.76415e+06	909.76	0	17.712	12.4794	92517.7	3.94812	1.70136	0.291856	0.554381	0.166434	0.533257
225	4.783e+06	911.68	0	17.7748	12.5684	93083.3	3.98749	1.68282	0.303957	0.577905	0.17484	0.535611
226	4.80531e+06	912.64	0	17.8306	12.642	93590.5	3.79129	1.56895	0.295081	0.571567	0.167806	0.538938
227	4.83059e+06	912.8	0	17.8487	12.6915	93877.1	3.19097	1.21748	0.258959	0.553761	0.156388	0.541863
228	4.86013e+06	913.28	0	17.8661	12.7391	94137.7	3.17762	1.25574	0.247679	0.526428	0.14944	0.542982
229	4.88981e+06	913.12	0	17.8882	12.7803	94408.2	3.0148	1.1489	0.243499	0.523602	0.149777	0.542311
230	4.91636e+06	913.76	0	17.9137	12.8299	94702.7	3.11244	1.232	0.243199	0.514486	0.145078	0.540132
231	4.94072e+06	914.08	0	17.941	12.8782	95008.1	3.18711	1.26902	0.248692	0.517301	0.15132	0.537375
232	4.95989e+06	914.88	0	17.9609	12.9243	95267.4	3.11774	1.21038	0.247179	0.529486	0.150385	0.534737
233	4.9761e+06	914.24	0	17.9797	12.9637	95539.3	3.24202	1.3187	0.243727	0.512618	0.150301	0.532302
