iter	col	row	from_Data	sp_lab	site	CrownDisplacement	Pmass	Nmass	LMA	wsg	Rdark	Vcmax	Jmax	leaflifespan	lambda_young	lambda_mature	lambda_old	dbhmature	dbhmax	hmax	ah	Ct	LAImax	fraction_filled	mult_height	mult_CR	mult_CD	mult_P	mult_N	mult_LMA	mult_dbhmax	dev_wsg	age	dbh	sapwood_area	height	CD	CR	GPP	NPP	Rday	Rnight	Rstem	LAmax	LA	youngLA	matureLA	oldLA	LAI	litter	carbon_storage	carbon_biometry	multiplier_seed	hurt	NPPneg	dbh_previous	AGB	s_name
2400	87	0	0	164	87	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	5.3995	1	0.5556	0.38466	0.18119	0.36237	50.21	0.3031	31.802	4.3994	0.85	1	1	1	1	1	1	1	-0	8.0833	0.023869	0.0002964	3.6654	0.73308	0.79999	37.503	17.352	2.4378	4.9597	1.0787	3.0624	0.4889	0.090545	0.16297	0.23539	0.48378	9.0471	0.076166	2.9935	1	0	0	0.023394	0.62479	Xylopia_nitida
2400	88	0	0	164	88	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.8206	1	0.43984	0.28192	0.18119	0.36237	50.21	0.3031	31.816	4.3994	0.85	1	1	1	1	1	1	1	-0	29.917	0.092214	0.0021463	11.712	2.3425	1.8744	679.21	290.21	48.886	102.57	24.959	24.794	10.102	1.4801	3.3789	5.2429	1.1177	147.54	0.075682	35.873	1	0	0	0.091521	29.797	Xylopia_nitida
2400	89	0	0	164	89	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	8.319	1	0.36062	0.21997	0.18119	0.36237	50.21	0.3031	32.113	4.3994	0.85	1	1	1	1	1	1	1	-0	20	0.036643	0.00049705	5.4154	1.0831	1.048	72.347	26.51	6.493	13.818	2.6725	4.4677	1.3621	0.16373	0.45403	0.74432	0.55585	16.36	3.9781e-06	1.8317	1	0	0	0.036392	2.1755	Xylopia_nitida
2400	91	0	0	164	91	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	4.3684	1	0.68675	0.52294	0.18119	0.36237	50.21	0.3031	31.794	4.3994	0.85	1	1	1	1	1	1	1	0	19.667	0.041877	0.00057926	6.095	1.219	1.14	65.287	27.385	4.4665	9.4717	3.5054	9.3118	0.93349	0.21138	0.31139	0.41072	0.30283	21.474	0	6.2813e-07	1	0	0	0.041807	3.1979	Xylopia_nitida
2400	92	0	0	164	92	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	8.9755	1	0.33424	0.20066	0.18119	0.36237	50.21	0.3031	31.64	4.3994	0.85	1	1	1	1	1	1	1	-0	9.75	0.01674	0.00018441	2.6279	0.52559	0.63976	19.699	6.4709	2.0697	4.4188	0.48117	1.4056	0.43558	0.04853	0.14519	0.24186	0.43558	4.849	8.026e-07	0.034474	1	0	0	0.0165	0.22033	Xylopia_nitida
2400	93	0	0	164	93	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	8.863	1	0.33849	0.20372	0.18119	0.36237	50.21	0.3031	32.05	4.3994	0.85	1	1	1	1	1	1	1	-0	20.667	0.028299	0.00036599	4.2876	0.85752	0.89057	35.959	10.869	3.8455	8.2174	1.558	2.0966	0.81004	0.086851	0.26999	0.4532	0.54306	9.2305	0	0	1	0	0	0.028175	1.0273	Xylopia_nitida
2400	96	0	0	164	96	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	10.151	1	0.29555	0.1734	0.18119	0.36237	50.21	0.3031	32.143	4.3994	0.85	1	1	1	1	1	1	1	0	20.667	0.11018	0.0067097	13.386	2.6771	2.0968	1807.5	664.4	152.73	330.31	89.173	34.694	32.531	3.2035	10.883	18.444	2.7538	319.37	597.93	91.133	1	0	0	0.10905	48.614	Xylopia_nitida
2400	105	0	0	164	105	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	9.9467	1	0.30161	0.17758	0.18119	0.36237	50.21	0.3031	31.869	4.3994	0.85	1	1	1	1	1	1	1	-0	201	0.52169	0.051887	31.758	6.3517	5.5849	21323	7852.5	1641.1	3459.6	1636.1	341.69	339.84	34.171	114.87	190.8	4.0949	3377.6	41411	1286.4	1	0	0	0.52152	2585.9	Xylopia_nitida
2400	106	0	0	164	106	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	11.379	1	0.26364	0.15184	0.18119	0.36237	50.21	0.3031	31.769	4.3994	0.85	1	1	1	1	1	1	1	-0	163.83	0.16838	0.0038623	17.931	3.5862	2.7391	1259.3	469.07	102.26	221.79	68.762	44.655	21.604	1.9376	7.5469	12.119	1.1039	182.61	1.7867e-05	86.591	1	0	0	0.16796	152.09	Xylopia_nitida
2400	113	0	0	164	113	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	9.9505	1	0.30149	0.1775	0.18119	0.36237	50.21	0.3031	31.881	4.3994	0.85	1	1	1	1	1	1	1	0	182.83	0.46	0.041045	30.267	6.0534	5.1592	15201	5314.5	1222.1	2617	1233.4	274.98	257.94	25.918	86.018	146	3.6524	2589.2	5255.7	711.07	1	0	0	0.45952	1916.1	Xylopia_nitida
