Iter	Nbsites	NBspecies_realized10	NBspecies	NBspecies10	Shannon	Shannon10	Simpson	Simpson10	Abu	Abu10	Abu30	Abu10_retained	Abu30_retained	AGB	AGB10	BA	BA10	LoreyH	LoreyH10	YearlyGPP	YearlyLitterfall	YearlyMortality	YearlyTreefall	mean_LMA	mean_Nmass	mean_Pmass	mean_wsg	mean_CR	mean_LMA10	mean_Nmass10	mean_Pmass10	mean_wsg10	mean_CR10	DBH_mean	DBH_sd	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBH_hist	DBHgrowth_mean	DBHgrowth_sd	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_hist	DBHgrowth_yearly_mean	DBHgrowth_yearly_sd	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHgrowth_yearly_hist	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHshrinkage_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHgrowth_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHshrinkage_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr	DBHgrowth_yearly_hist_werr
																																				0	0.05	0.1	0.15	0.2	0.25	0.3	0.35	0.4	0.45	0.5	0.55	0.6	0.65	0.7	0.75	0.8	0.85	0.9	0.95	1	1.05	1.1	1.15	1.2	1.25	1.3	1.35	1.4	1.45	1.5	1.55	1.6	1.65	1.7	1.75	1.8	1.85	1.9	1.95	2	2.05	2.1	2.15	2.2	2.25	2.3	2.35	2.4	2.45			0	0.004	0.008	0.012	0.016	0.02	0.024	0.028	0.032	0.036	0.04	0.044	0.048	0.052	0.056	0.06	0.064	0.068	0.072	0.076	0.08	0.084	0.088	0.092	0.096	0.1	0.104	0.108	0.112	0.116	0.12	0.124	0.128	0.132	0.136	0.14	0.144	0.148	0.152	0.156	0.16	0.164	0.168	0.172	0.176	0.18	0.184	0.188	0.192	0.196			0	0.001	0.002	0.003	0.004	0.005	0.006	0.007	0.008	0.009	0.01	0.011	0.012	0.013	0.014	0.015	0.016	0.017	0.018	0.019	0.02	0.021	0.022	0.023	0.024	0.025	0.026	0.027	0.028	0.029	0.03	0.031	0.032	0.033	0.034	0.035	0.036	0.037	0.038	0.039	0.04	0.041	0.042	0.043	0.044	0.045	0.046	0.047	0.048	0.049	-0.2	-0.196	-0.192	-0.188	-0.184	-0.18	-0.176	-0.172	-0.168	-0.164	-0.16	-0.156	-0.152	-0.148	-0.144	-0.14	-0.136	-0.132	-0.128	-0.124	-0.12	-0.116	-0.112	-0.108	-0.104	-0.1	-0.096	-0.092	-0.088	-0.084	-0.08	-0.076	-0.072	-0.068	-0.064	-0.06	-0.056	-0.052	-0.048	-0.044	-0.04	-0.036	-0.032	-0.028	-0.024	-0.02	-0.016	-0.012	-0.008	-0.004	0	0.004	0.008	0.012	0.016	0.02	0.024	0.028	0.032	0.036	0.04	0.044	0.048	0.052	0.056	0.06	0.064	0.068	0.072	0.076	0.08	0.084	0.088	0.092	0.096	0.1	0.104	0.108	0.112	0.116	0.12	0.124	0.128	0.132	0.136	0.14	0.144	0.148	0.152	0.156	0.16	0.164	0.168	0.172	0.176	0.18	0.184	0.188	0.192	0.196	-0.05	-0.049	-0.048	-0.047	-0.046	-0.045	-0.044	-0.043	-0.042	-0.041	-0.04	-0.039	-0.038	-0.037	-0.036	-0.035	-0.034	-0.033	-0.032	-0.031	-0.03	-0.029	-0.028	-0.027	-0.026	-0.025	-0.024	-0.023	-0.022	-0.021	-0.02	-0.019	-0.018	-0.017	-0.016	-0.015	-0.014	-0.013	-0.012	-0.011	-0.01	-0.009	-0.008	-0.007	-0.006	-0.005	-0.004	-0.003	-0.002	-0.001	0	0.001	0.002	0.003	0.004	0.005	0.006	0.007	0.008	0.009	0.01	0.011	0.012	0.013	0.014	0.015	0.016	0.017	0.018	0.019	0.02	0.021	0.022	0.023	0.024	0.025	0.026	0.027	0.028	0.029	0.03	0.031	0.032	0.033	0.034	0.035	0.036	0.037	0.038	0.039	0.04	0.041	0.042	0.043	0.044	0.045	0.046	0.047	0.048	0.049
115	62500	1	8	1	0.456104	0	0.833503	1	44436	125.12	0	125.12	0	52.2845	5.3294	13.7354	1.08208	9.9936	12.9293	35.9631	5.80131	0.00298652	0	97.275	0.0230151	0.000943539	0.535401	0.941926	99.9173	0.0232144	0.000970005	0.53521	2.03221	0.655391	1.38189	0	0	6.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
235	62500	1	8	1	0.614638	0	0.765057	1	39321	903.2	0	785.92	0	96.4853	78.6357	18.0298	13.0539	14.0488	15.8138	40.97	6.71473	0.00594732	0	96.0917	0.0230156	0.000940423	0.536143	0.8983	99.9143	0.0232156	0.00096993	0.535176	2.36684	0.838169	1.76187	0	0	4.81067	1.43933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0619488	0.0070873	0	0	0	0	0	0	0	0.00272851	0.00409277	0.00682128	0.0109141	0.0163711	0.0395634	0.0927694	0.158254	0.222374	0.264666	0.141883	0.0381992	0.00136426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017288	0.003744	0	0	0	0	0	0	0	0	0.00409277	0.00272851	0.00545703	0.0095498	0.0122783	0.0245566	0.0504775	0.102319	0.167804	0.207367	0.236016	0.129604	0.0463847	0.00136426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117509	0	0	0.00587544	0.00822562	0.00587544	0.00587544	0.00352526	0.0094007	0.0152761	0.0094007	0.0117509	0.0164512	0.0188014	0.0117509	0.0176263	0.012926	0.00822562	0.012926	0.0223267	0.0293772	0.0434783	0.0705053	0.13161	0.175088	0.176263	0.109283	0.0470035	0.00235018	0.00235018	0.00352526	0.00117509	0.00117509	0.00117509	0.00235018	0.00117509	0	0.00352526	0.00117509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117509	0	0	0.00352526	0.00587544	0.00705053	0.00587544	0.00587544	0.00235018	0.00822562	0.0141011	0.00587544	0.0141011	0.0117509	0.0152761	0.0141011	0.0141011	0.0117509	0.0152761	0.00587544	0.00822562	0.0211516	0.0188014	0.0352526	0.0505288	0.0857814	0.121034	0.170388	0.152761	0.0998825	0.0493537	0.00705053	0.00235018	0.00235018	0.00117509	0.00117509	0.00117509	0.00117509	0.00117509	0.00235018	0	0.00117509	0.00352526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355	62500	1	8	1	0.633227	0	0.757438	1	37751	825.44	0	52.8	0	135.541	126.74	20.7904	18.0037	17.1146	18.4803	40.7511	6.36248	0.0157222	0	96.0363	0.0230124	0.000938258	0.535558	0.83614	99.9127	0.0232157	0.000969934	0.535178	2.6593	1.01438	2.13358	0	0	2.60709	2.49079	1.12909	0.023018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0295149	0.0179315	0.0768275	0.0944295	0.0695796	0.0586043	0.057983	0.0542555	0.0565334	0.0575689	0.062953	0.0683371	0.0724788	0.07807	0.0726859	0.0538414	0.042866	0.0194657	0.0035204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00823671	0.00947271	0.0631601	0.0927728	0.0635742	0.0559122	0.0521847	0.0507351	0.0492856	0.0496997	0.0517706	0.0559122	0.0621247	0.0608822	0.0747567	0.0697867	0.052806	0.0443156	0.0341686	0.0138745	0.0022779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000209118	0	0.000209118	0.000209118	0.000627353	0.00313676	0.00230029	0.00292765	0.00250941	0.00460059	0.00292765	0.00250941	0.00292765	0.00250941	0.0129653	0.0625261	0.0815558	0.0690088	0.0556253	0.0602258	0.0499791	0.0547888	0.0577164	0.0562526	0.0723547	0.0637808	0.080092	0.0654538	0.0493517	0.0376412	0.0188206	0.00899205	0.00250941	0.00209118	0.00104559	0.00188206	0.00104559	0.000627353	0.000627353	0.00125471	0.000209118	0.00104559	0.000418235	0.000209118	0.000418235	0.000209118	0.000418235	0.00104559	0.000209118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000209118	0	0.000209118	0	0.000209118	0.000627353	0.00334588	0.00167294	0.00292765	0.00250941	0.00271853	0.00397323	0.00271853	0.00188206	0.00313676	0.00230029	0.0121288	0.0520703	0.0761188	0.0664994	0.053325	0.0487244	0.053325	0.0447512	0.0483061	0.0514429	0.0503973	0.0648264	0.058762	0.0660811	0.0654538	0.0537432	0.0416144	0.026767	0.0154747	0.00690088	0.00188206	0.00209118	0.00125471	0.00125471	0.00104559	0.00083647	0.00083647	0.000418235	0.00104559	0.000209118	0.00083647	0.000418235	0.000418235	0.000418235	0	0.000627353	0.000418235	0.000627353	0.000209118	0	0	0	0	0	0	0	0	0	0	0	0
475	62500	1	8	1	0.674396	0	0.739454	1	36533	672.8	8.64	25.76	8.64	173.883	167.069	23.3721	21.045	19.5306	20.8402	40.6225	6.16767	0.0242331	0	95.739	0.0230237	0.000938437	0.535471	0.804576	99.9142	0.0232156	0.000969945	0.535183	2.95278	1.20277	2.53116	0	0	1.66766	1.73751	1.86088	0.903686	0.0802616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0249332	0.0174465	0.142928	0.107814	0.074184	0.0642928	0.0586053	0.0571217	0.0548961	0.0605836	0.0645401	0.0660237	0.0714639	0.0578635	0.047725	0.0422849	0.0242334	0.00544016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00695809	0.0092165	0.128338	0.105589	0.0704748	0.0586053	0.0536597	0.0514342	0.0521761	0.0501978	0.0544016	0.0576162	0.0558853	0.0684965	0.0526706	0.0492087	0.0375865	0.0336301	0.0173096	0.00272008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000247893	0	0.000247893	0	0	0	0.000495786	0.000991572	0.00198314	0.00223104	0.00173525	0.00223104	0.00396629	0.00322261	0.00495786	0.00272682	0.00297472	0.00223104	0.00322261	0.0262766	0.0887457	0.11056	0.0820526	0.0592464	0.0523054	0.0537928	0.0577591	0.0585027	0.0612296	0.0614774	0.0609817	0.0562717	0.0433813	0.0396629	0.020823	0.0106594	0.00446207	0.00148736	0.000991572	0.00173525	0.00173525	0.00223104	0.00123946	0.00123946	0.00198314	0.000743679	0.00123946	0.000247893	0.000247893	0.000991572	0.000495786	0.000247893	0.000247893	0.000495786	0	0.000495786	0	0	0.000247893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000247893	0	0.000247893	0	0	0	0	0.000743679	0.000991572	0.00198314	0.00198314	0.00198314	0.00198314	0.00371839	0.00322261	0.00371839	0.0034705	0.00173525	0.00223104	0.00198314	0.0034705	0.0260288	0.0756073	0.104363	0.07883	0.0565196	0.0488349	0.0500744	0.0478433	0.0518096	0.0542886	0.053297	0.0570154	0.0525533	0.0515617	0.0456123	0.0384234	0.0257809	0.0176004	0.00818047	0.00396629	0.00123946	0.000991572	0.000991572	0.00198314	0.00198314	0.00123946	0.00123946	0.00123946	0.00148736	0.000743679	0.000743679	0.000743679	0	0.00123946	0	0.000743679	0	0.000247893	0.000495786	0	0.000495786	0	0	0	0.000247893	0	0	0	0	0	0
595	62500	3	8	3	0.70325	0.00528418	0.725464	0.998846	35708	554.08	79.2	20.96	71.36	210.212	203.371	25.7229	23.3758	21.453	22.8387	40.6568	6.06397	0.0231419	0	95.4665	0.0230603	0.000939403	0.535654	0.7889	99.8977	0.0232157	0.000970036	0.535244	3.21996	1.38531	2.9167	0	0	1.11717	1.45105	1.35179	1.43662	0.777866	0.115507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022968	0.0169677	0.162965	0.12485	0.0807323	0.0615246	0.0612245	0.0552221	0.0561224	0.0555222	0.0636254	0.0642257	0.0636254	0.0609244	0.0441176	0.032413	0.0120048	0.00090036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00640966	0.00896352	0.144958	0.12545	0.0762305	0.054922	0.0567227	0.0537215	0.0516206	0.0489196	0.0489196	0.0573229	0.0552221	0.0582233	0.060024	0.0423169	0.037515	0.0204082	0.007503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000300481	0	0	0	0	0	0	0	0	0.000300481	0	0	0.000600962	0.0015024	0.000901442	0.00180288	0.0015024	0.00240385	0.00330529	0.00210337	0.00240385	0.00120192	0.00300481	0.00210337	0.00450721	0.00210337	0.00510817	0.0315505	0.119291	0.10637	0.0769231	0.0658053	0.0606971	0.0528846	0.0501803	0.0582933	0.0591947	0.0579928	0.0561899	0.0582933	0.0444712	0.0261418	0.0168269	0.00751202	0.00360577	0.0015024	0.00120192	0.00120192	0.000600962	0.000300481	0.0015024	0.00120192	0.00120192	0.000901442	0.000901442	0	0.000300481	0.000300481	0.000600962	0.000300481	0.000300481	0	0	0	0	0	0	0	0	0.000300481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000300481	0	0	0	0	0	0	0	0	0	0.000300481	0	0	0.000300481	0.00120192	0.0015024	0.000901442	0.00120192	0.0015024	0.00270433	0.00270433	0.00180288	0.00240385	0.000600962	0.00180288	0.00330529	0.00270433	0.00330529	0.0015024	0.00540865	0.03125	0.107272	0.10006	0.070613	0.0628005	0.0603966	0.0471755	0.0459736	0.0489784	0.0498798	0.0537861	0.0501803	0.0516827	0.0582933	0.0402644	0.0333534	0.0171274	0.0144231	0.00510817	0.00360577	0.00120192	0.00120192	0.000600962	0.000901442	0.000600962	0.000300481	0.00120192	0.0015024	0.00120192	0.000600962	0.000901442	0	0	0.000600962	0.000300481	0.000300481	0.000300481	0.000300481	0	0	0	0	0	0	0	0	0	0.000300481	0	0	0
