iter	sum1	sum10	sum30	ba	ba10	agb	gpp	npp	rday	rnight	rstem	litterfall
231	4.94162e+06	902.4	0	17.9409	12.8507	95268.7	3.18178	1.26679	0.248187	0.51617	0.151613	0.533109
232	4.96191e+06	902.4	0	17.9592	12.8922	95531.5	3.11543	1.20987	0.246806	0.528571	0.150695	0.530472
233	4.98046e+06	902.88	0	17.9875	12.9468	95871.6	3.24328	1.31945	0.243668	0.512391	0.15079	0.52861
234	4.99554e+06	903.84	0	18.0206	13.0075	96239.2	3.40983	1.41925	0.250491	0.518071	0.154211	0.527048
235	5.00944e+06	904.64	0	18.045	13.0772	96613.7	3.70033	1.58055	0.274113	0.529694	0.158953	0.52644
236	5.02648e+06	905.12	0	18.0842	13.1508	97071.3	3.94889	1.69714	0.292227	0.55513	0.170051	0.527203
237	5.04519e+06	906.72	0	18.1277	13.2345	97557.5	3.98558	1.6771	0.30415	0.578321	0.178552	0.529438
238	5.06778e+06	907.36	0	18.1603	13.2989	97956.3	3.78642	1.56288	0.294817	0.571068	0.171182	0.532236
239	5.09353e+06	907.36	0	18.1749	13.3433	98224.9	3.18535	1.21204	0.258473	0.552687	0.15945	0.534868
240	5.12569e+06	906.88	0	18.1835	13.3821	98453.4	3.17095	1.2514	0.246761	0.524338	0.152256	0.53571
241	5.15808e+06	906.88	0	18.2011	13.424	98714.4	3.00716	1.14391	0.242568	0.521486	0.152555	0.53482
242	5.18733e+06	906.72	0	18.2193	13.4638	98968.7	3.10213	1.22676	0.241908	0.5116	0.147454	0.532211
243	5.21201e+06	905.92	0	18.2325	13.4969	99193.4	3.17433	1.26227	0.247307	0.514288	0.153709	0.528973
244	5.2324e+06	905.76	0	18.2462	13.5369	99439.6	3.10881	1.20568	0.246006	0.526828	0.152795	0.526374
245	5.24923e+06	905.6	0	18.267	13.5806	99725.5	3.23439	1.31419	0.242732	0.510384	0.15279	0.524103
246	5.26334e+06	905.28	0	18.2729	13.6269	99969.9	3.39983	1.41332	0.249522	0.516047	0.156162	0.522432
247	5.27986e+06	906.4	0	18.3105	13.6966	100393	3.69149	1.57516	0.273174	0.527844	0.160995	0.522045
248	5.29563e+06	906.72	0	18.3392	13.7642	100800	3.93778	1.69039	0.291174	0.553119	0.172141	0.522717
249	5.31572e+06	906.88	0	18.3901	13.8389	101326	3.97933	1.6729	0.303319	0.576721	0.180816	0.52531
250	5.33893e+06	906.56	0	18.4261	13.8996	101758	3.78273	1.55973	0.29423	0.569934	0.173442	0.528504
251	5.36754e+06	906.72	0	18.4502	13.9509	102099	3.18322	1.20926	0.258165	0.552054	0.161686	0.531531
252	5.39986e+06	906.88	0	18.4708	13.9948	102386	3.16655	1.24804	0.246167	0.52305	0.154445	0.53248
253	5.43125e+06	906.24	0	18.4772	14.0282	102587	3.0024	1.14063	0.241919	0.520068	0.154661	0.531362
254	5.46025e+06	905.6	0	18.4903	14.0608	102811	3.09636	1.22352	0.241096	0.509838	0.149296	0.528477
255	5.48546e+06	905.44	0	18.5115	14.1029	103087	3.17137	1.26007	0.246697	0.512988	0.155744	0.52552
256	5.50671e+06	905.44	0	18.5275	14.1439	103347	3.10685	1.20365	0.245552	0.525839	0.154871	0.523076
257	5.52322e+06	904.64	0	18.5397	14.1772	103586	3.2312	1.31132	0.24227	0.50943	0.154831	0.520774
258	5.53849e+06	905.12	0	18.5697	14.2355	103959	3.40121	1.41257	0.249329	0.51564	0.158432	0.519587
259	5.55415e+06	905.6	0	18.5843	14.2991	104296	3.69294	1.57413	0.273034	0.527585	0.163294	0.519207
260	5.57114e+06	905.76	0	18.6209	14.371	104767	3.9424	1.69055	0.291281	0.553335	0.174739	0.520284
261	5.59115e+06	905.44	0	18.6668	14.4377	105265	3.9815	1.67162	0.30332	0.576754	0.18345	0.522715
262	5.61323e+06	905.76	0	18.7107	14.5057	105745	3.78774	1.55978	0.294431	0.57035	0.176044	0.52626
263	5.6418e+06	905.92	0	18.7342	14.5563	106078	3.18776	1.20888	0.258402	0.552605	0.164111	0.529422
264	5.67464e+06	905.44	0	18.7443	14.591	106305	3.16909	1.24728	0.246173	0.523095	0.156694	0.530156
265	5.70747e+06	904.64	0	18.7463	14.6216	106487	3.00379	1.139	0.241919	0.520101	0.156921	0.529047
266	5.73752e+06	904.32	0	18.7564	14.6547	106695	3.09666	1.22175	0.240999	0.509641	0.151375	0.526274
267	5.76294e+06	904.32	0	18.7817	14.6976	106990	3.17217	1.25847	0.246637	0.512874	0.157925	0.523352
268	5.78404e+06	903.52	0	18.7996	14.7268	107231	3.10613	1.20133	0.245433	0.525601	0.156982	0.52075
269	5.80058e+06	903.68	0	18.8299	14.7735	107570	3.23402	1.31065	0.242366	0.509633	0.157088	0.518912
270	5.81618e+06	903.36	0	18.8561	14.8188	107904	3.40182	1.41075	0.249306	0.515615	0.16065	0.517439
271	5.83153e+06	903.2	0	18.8897	14.8776	108324	3.69405	1.57243	0.273073	0.527683	0.165643	0.517159
272	5.84945e+06	903.2	0	18.9398	14.9495	108859	3.9455	1.68957	0.291454	0.553689	0.177311	0.518513
273	5.87018e+06	902.24	0	18.9651	15.0074	109263	3.98109	1.66842	0.303385	0.57693	0.186039	0.520782
274	5.8937e+06	900.48	0	18.9828	15.0458	109584	3.78162	1.55425	0.294088	0.569737	0.178245	0.523671
275	5.92328e+06	900.16	0	19	15.0915	109894	3.18389	1.20508	0.258108	0.551981	0.166117	0.526794
276	5.9592e+06	899.36	0	19.0134	15.1242	110140	3.16608	1.24412	0.245888	0.522469	0.158631	0.52773
277	5.99268e+06	898.4	0	19.0117	15.1524	110310	3.00082	1.13593	0.241609	0.519421	0.158859	0.526549
278	6.02119e+06	897.92	0	19.0233	15.1869	110539	3.0945	1.21916	0.240713	0.509028	0.153271	0.523848
279	6.04687e+06	897.6	0	19.0415	15.2191	110773	3.16784	1.25471	0.246241	0.512051	0.159808	0.520785
280	6.06663e+06	897.6	0	19.067	15.2591	111075	3.10359	1.19831	0.245175	0.52505	0.158938	0.518417
281	6.08412e+06	896.48	0	19.0798	15.2907	111321	3.23048	1.30709	0.242062	0.509005	0.158971	0.516491
282	6.09821e+06	896.32	0	19.0957	15.3383	111627	3.39886	1.40727	0.249076	0.515144	0.16259	0.515123
283	6.11317e+06	897.12	0	19.136	15.4071	112089	3.69289	1.56962	0.272962	0.527477	0.167703	0.515051
284	6.13032e+06	897.6	0	19.1897	15.4801	112640	3.94359	1.68614	0.291325	0.553457	0.179478	0.51631
285	6.15026e+06	897.28	0	19.2432	15.5477	113193	3.98338	1.667	0.303479	0.577111	0.18848	0.519003
286	6.17445e+06	896	0	19.2681	15.5938	113573	3.78462	1.55279	0.294355	0.570266	0.18069	0.522183
287	6.20562e+06	895.04	0	19.2887	15.631	113890	3.18506	1.20281	0.258278	0.552389	0.168364	0.525176
288	6.23968e+06	894.08	0	19.3035	15.6614	114143	3.16783	1.24241	0.246055	0.52286	0.160776	0.526079
289	6.27492e+06	893.12	0	19.3188	15.6897	114378	3.00174	1.13358	0.241782	0.519849	0.161066	0.525025
290	6.30273e+06	892.32	0	19.3405	15.7212	114654	3.09586	1.21719	0.240897	0.509452	0.155451	0.522421
291	6.3291e+06	891.04	0	19.3606	15.7479	114911	3.16893	1.25245	0.246412	0.512446	0.162105	0.519254
292	6.34885e+06	889.6	0	19.3675	15.7706	115113	3.10393	1.19596	0.245224	0.525189	0.161115	0.516639
293	6.36689e+06	889.44	0	19.398	15.8127	115451	3.23248	1.30562	0.242192	0.50931	0.161222	0.51484
294	6.38157e+06	888.8	0	19.4173	15.8478	115735	3.39726	1.40406	0.249007	0.515053	0.164781	0.513074
295	6.39664e+06	887.36	0	19.4534	15.8971	116178	3.69244	1.56711	0.272919	0.527424	0.169951	0.513035
296	6.41485e+06	886.88	0	19.4961	15.9595	116677	3.94236	1.68314	0.291256	0.553368	0.181806	0.514221
297	6.43493e+06	885.44	0	19.5264	16.0102	117105	3.97913	1.66249	0.303218	0.576658	0.190753	0.516553
298	6.45863e+06	884.96	0	19.5571	16.0668	117534	3.7846	1.55073	0.294262	0.570107	0.182944	0.520014
299	6.48961e+06	883.36	0	19.5693	16.0934	117796	3.18242	1.19957	0.258064	0.551963	0.170367	0.522784
300	6.5227e+06	882.56	0	19.586	16.1267	118072	3.1661	1.23968	0.245892	0.522539	0.162747	0.523824
301	6.55822e+06	880.96	0	19.5933	16.1461	118265	2.99955	1.13073	0.241575	0.519425	0.162988	0.522646
302	6.58869e+06	880.16	0	19.6054	16.1726	118480	3.09366	1.21471	0.240607	0.508854	0.157218	0.519999
303	6.61559e+06	879.36	0	19.6345	16.2061	118794	3.16803	1.25011	0.246297	0.512233	0.16403	0.517178
304	6.63629e+06	879.2	0	19.6544	16.2426	119072	3.10271	1.1929	0.245233	0.525269	0.163109	0.514809
305	6.65365e+06	878.88	0	19.6823	16.278	119383	3.23003	1.30198	0.242152	0.509287	0.163148	0.512947
306	6.66956e+06	878.24	0	19.7047	16.3193	119708	3.39889	1.40228	0.249206	0.51552	0.16687	0.511808
307	6.68473e+06	876.8	0	19.7373	16.3649	120124	3.69235	1.56429	0.273059	0.52778	0.172062	0.511697
308	6.70139e+06	877.12	0	19.7896	16.436	120677	3.944	1.68087	0.291535	0.553963	0.184147	0.51308
309	6.72216e+06	875.04	0	19.816	16.4782	121082	3.98211	1.6611	0.303516	0.577265	0.193152	0.515421
310	6.74694e+06	874.72	0	19.8581	16.5353	121562	3.78643	1.54863	0.294571	0.57075	0.185273	0.518944
311	6.77847e+06	873.44	0	19.8702	16.5597	121805	3.18208	1.19643	0.258264	0.552457	0.172509	0.521712
312	6.81326e+06	871.68	0	19.8692	16.5706	121942	3.16201	1.23537	0.245757	0.522314	0.164602	0.522188
313	6.84595e+06	870.72	0	19.8785	16.5968	122163	2.99751	1.12749	0.241531	0.51936	0.164884	0.521149
314	6.87711e+06	869.28	0	19.8855	16.6106	122324	3.08928	1.21053	0.240413	0.508469	0.158941	0.518309
315	6.90298e+06	868.64	0	19.9118	16.6452	122631	3.1648	1.24672	0.24609	0.511801	0.165828	0.515404
316	6.92409e+06	867.52	0	19.9309	16.6718	122895	3.10006	1.18977	0.245075	0.524924	0.164919	0.513128
317	6.94183e+06	866.4	0	19.9398	16.6954	123115	3.22562	1.29793	0.24189	0.508733	0.164866	0.510944
318	6.95733e+06	864.8	0	19.9576	16.7222	123396	3.39362	1.39794	0.248873	0.514799	0.168566	0.509632
319	6.97327e+06	864.48	0	19.9914	16.7736	123816	3.68727	1.56007	0.272701	0.527035	0.1738	0.509528
320	6.99174e+06	863.04	0	20.0309	16.8263	124304	3.93799	1.67611	0.291113	0.553125	0.185925	0.510852
321	7.01195e+06	862.24	0	20.0693	16.8795	124769	3.97615	1.65593	0.303171	0.576588	0.195079	0.513397
322	7.03633e+06	860.8	0	20.1051	16.9252	125219	3.77946	1.5431	0.294162	0.569937	0.187057	0.516759
323	7.06712e+06	860	0	20.133	16.9614	125571	3.1791	1.19296	0.258096	0.552063	0.17431	0.519846
324	7.10276e+06	859.04	0	20.1528	16.9909	125856	3.16089	1.23256	0.245742	0.522245	0.166535	0.520851
325	7.13756e+06	857.6	0	20.1685	17.0159	126117	2.99597	1.1243	0.241537	0.519371	0.166852	0.519887
326	7.16863e+06	856.32	0	20.1728	17.0355	126298	3.08788	1.20757	0.240404	0.508441	0.160809	0.51701
327	7.19365e+06	854.72	0	20.1765	17.0483	126453	3.15944	1.24185	0.245847	0.511315	0.167588	0.513655
328	7.21471e+06	854.24	0	20.197	17.0806	126735	3.09545	1.18561	0.244802	0.524329	0.16664	0.511211
329	7.23417e+06	853.44	0	20.214	17.1134	127015	3.22374	1.29495	0.241811	0.508556	0.166709	0.50932
330	7.24878e+06	852.48	0	20.2383	17.1444	127326	3.39096	1.39443	0.248764	0.514591	0.170457	0.507938
331	7.26393e+06	851.04	0	20.2642	17.1806	127690	3.68271	1.55567	0.27246	0.526583	0.175655	0.507567
332	7.28298e+06	848.48	0	20.2869	17.2116	128064	3.93107	1.67105	0.290573	0.552083	0.187716	0.508352
333	7.30346e+06	845.92	0	20.306	17.2464	128439	3.96908	1.65104	0.302526	0.575332	0.196862	0.510705
334	7.32932e+06	845.12	0	20.3516	17.2971	128935	3.77255	1.53837	0.293538	0.568707	0.18878	0.514068
335	7.36027e+06	844	0	20.3552	17.3249	129169	3.17199	1.18872	0.257392	0.550523	0.175766	0.516811
336	7.39626e+06	842.24	0	20.3605	17.3417	129366	3.15395	1.22887	0.244961	0.520521	0.16782	0.51759
337	7.43138e+06	841.44	0	20.371	17.3649	129577	2.9877	1.12006	0.240669	0.517444	0.16804	0.516388
338	7.4625e+06	840.16	0	20.3884	17.3894	129837	3.08198	1.20432	0.239735	0.506966	0.162033	0.513948
339	7.48843e+06	839.36	0	20.4051	17.4124	130065	3.15417	1.23867	0.245246	0.510019	0.168935	0.51076
340	7.50934e+06	838.72	0	20.4167	17.4346	130274	3.08866	1.18178	0.244117	0.52282	0.167891	0.508213
341	7.52695e+06	837.44	0	20.4367	17.4621	130563	3.21861	1.29198	0.241198	0.507189	0.168002	0.506445
342	7.54215e+06	836.96	0	20.461	17.5006	130900	3.38679	1.39164	0.248257	0.513481	0.171818	0.50528
343	7.55735e+06	836.32	0	20.5031	17.5529	131382	3.68074	1.55349	0.272168	0.525967	0.17722	0.505345
344	7.57562e+06	834.88	0	20.5411	17.5925	131819	3.9279	1.66787	0.290283	0.551521	0.189435	0.506285
345	7.59682e+06	834.4	0	20.5785	17.6451	132288	3.96509	1.64735	0.302211	0.574725	0.198701	0.50857
346	7.62313e+06	832.96	0	20.6147	17.6859	132729	3.76899	1.53513	0.293214	0.568065	0.190483	0.511925
347	7.65366e+06	831.84	0	20.6295	17.719	133038	3.1709	1.18664	0.257279	0.550258	0.177448	0.514969
348	7.68965e+06	830.4	0	20.6382	17.7357	133238	3.15189	1.22635	0.244798	0.520173	0.169393	0.515754
349	7.7234e+06	829.28	0	20.651	17.7582	133474	2.98678	1.11818	0.240552	0.517187	0.169662	0.514518
350	7.75509e+06	827.84	0	20.6646	17.7785	133707	3.07988	1.20201	0.239541	0.506538	0.163532	0.511988
351	7.78078e+06	826.88	0	20.6845	17.8021	133970	3.15409	1.23708	0.245203	0.509913	0.170587	0.509044
352	7.80257e+06	826.24	0	20.7037	17.8305	134243	3.09048	1.18098	0.244216	0.523027	0.169629	0.506697
353	7.81969e+06	824.48	0	20.7033	17.8421	134398	3.21656	1.28942	0.241063	0.506933	0.169564	0.504553
354	7.835e+06	822.24	0	20.7172	17.865	134684	3.38534	1.38939	0.248151	0.513264	0.173415	0.503353
355	7.85015e+06	821.76	0	20.7539	17.9153	135135	3.67845	1.55069	0.272034	0.52573	0.178833	0.503397
356	7.86813e+06	819.84	0	20.7789	17.9512	135523	3.9266	1.66557	0.29016	0.551281	0.191137	0.504438
357	7.8899e+06	818.56	0	20.8251	18.0022	136053	3.96615	1.64583	0.302279	0.574848	0.200605	0.507157
358	7.91543e+06	817.76	0	20.8509	18.0417	136424	3.76716	1.53243	0.293076	0.567808	0.192177	0.510237
359	7.94683e+06	816.8	0	20.8654	18.0739	136727	3.17053	1.18494	0.257174	0.550029	0.179021	0.513291
360	7.98227e+06	815.2	0	20.872	18.0844	136903	3.14976	1.22371	0.244649	0.519865	0.170881	0.513867
361	8.01662e+06	813.44	0	20.8712	18.0932	137042	2.98443	1.11558	0.240361	0.516769	0.171092	0.512706
362	8.04787e+06	812.8	0	20.8927	18.1203	137318	3.07819	1.19988	0.239372	0.506166	0.164938	0.510255
363	8.07563e+06	812.32	0	20.9184	18.1518	137620	3.15309	1.2351	0.245107	0.509692	0.172101	0.507484
364	8.09723e+06	810.24	0	20.9133	18.1533	137715	3.08577	1.17724	0.243909	0.522362	0.170954	0.504751
365	8.11401e+06	809.44	0	20.9301	18.1835	137999	3.2158	1.2875	0.240993	0.506756	0.171059	0.503075
366	8.12968e+06	808.32	0	20.957	18.2126	138329	3.38248	1.38628	0.248	0.512945	0.174911	0.501866
367	8.14522e+06	806.72	0	20.9925	18.25	138759	3.67631	1.5481	0.271857	0.525382	0.180359	0.501915
368	8.16368e+06	805.92	0	21.0368	18.298	139254	3.9245	1.66279	0.290013	0.551005	0.192823	0.503127
369	8.18549e+06	802.72	0	21.056	18.3233	139633	3.96238	1.64254	0.301942	0.574208	0.202217	0.505609
370	8.21213e+06	802.08	0	21.096	18.3709	140103	3.76653	1.53039	0.293011	0.567658	0.193875	0.509073
371	8.24386e+06	800.96	0	21.1216	18.4024	140457	3.16861	1.18226	0.257096	0.549864	0.180609	0.512091
372	8.27863e+06	798.72	0	21.1258	18.4122	140637	3.14983	1.22189	0.244725	0.520034	0.172433	0.512977
373	8.31324e+06	797.12	0	21.1274	18.426	140814	2.985	1.1138	0.240504	0.517091	0.172687	0.511862
374	8.3447e+06	795.36	0	21.1415	18.4395	141035	3.07749	1.1978	0.239375	0.506185	0.166391	0.509228
375	8.37162e+06	794.72	0	21.1676	18.4676	141333	3.15287	1.2332	0.245134	0.509761	0.173622	0.506506
376	8.39198e+06	793.92	0	21.1872	18.4939	141615	3.08871	1.17645	0.244201	0.523006	0.172671	0.50425
377	8.40928e+06	792.8	0	21.2049	18.5162	141879	3.21589	1.28518	0.241165	0.507163	0.172727	0.50238
378	8.42428e+06	791.84	0	21.2403	18.5524	142279	3.38551	1.38535	0.24834	0.513688	0.176735	0.501419
379	8.43953e+06	789.92	0	21.2662	18.5823	142661	3.67781	1.54627	0.272155	0.525996	0.182165	0.501306
380	8.45835e+06	788.48	0	21.2968	18.6203	143075	3.92656	1.66126	0.290309	0.551591	0.194705	0.502472
381	8.48064e+06	785.6	0	21.3181	18.6458	143457	3.96363	1.6407	0.30214	0.574574	0.204153	0.504797
382	8.50678e+06	784.64	0	21.3601	18.6901	143940	3.76788	1.52893	0.293148	0.567918	0.195733	0.5082
383	8.53906e+06	783.36	0	21.3786	18.7143	144243	3.16827	1.1802	0.257104	0.549877	0.182262	0.510959
384	8.57594e+06	782.72	0	21.3983	18.7425	144524	3.15178	1.22093	0.244882	0.520359	0.174102	0.511971
385	8.61073e+06	780.48	0	21.4035	18.752	144723	2.98707	1.11256	0.240742	0.517618	0.174432	0.511028
386	8.64098e+06	778.88	0	21.4156	18.769	144957	3.08066	1.19683	0.239744	0.506995	0.168144	0.508603
387	8.66792e+06	778.08	0	21.4253	18.7853	145140	3.15261	1.23061	0.245289	0.51013	0.175291	0.505475
388	8.68982e+06	776.16	0	21.4268	18.7913	145288	3.08757	1.1739	0.244202	0.523044	0.174191	0.502916
389	8.7069e+06	774.88	0	21.4424	18.8104	145543	3.21569	1.2833	0.241177	0.507204	0.174232	0.501034
390	8.72264e+06	773.76	0	21.4679	18.837	145871	3.38515	1.38348	0.248314	0.513647	0.178211	0.500033
391	8.73888e+06	773.28	0	21.5117	18.888	146373	3.68004	1.54549	0.272309	0.526301	0.18382	0.500254
392	8.75726e+06	771.84	0	21.5625	18.9372	146937	3.93119	1.66115	0.290698	0.55236	0.196646	0.50178
393	8.77866e+06	770.72	0	21.594	18.9719	147338	3.96423	1.63827	0.302351	0.57506	0.2061	0.503987
394	8.8035e+06	769.92	0	21.6357	19.0176	147831	3.76955	1.52757	0.293294	0.568242	0.197581	0.507315
395	8.8353e+06	768.96	0	21.6617	19.0436	148162	3.16926	1.17867	0.257207	0.550143	0.183977	0.51009
396	8.87193e+06	767.2	0	21.6644	19.0479	148306	3.14916	1.21808	0.244705	0.520021	0.175582	0.510593
397	8.90844e+06	766.56	0	21.681	19.0728	148569	2.98651	1.11122	0.240583	0.517274	0.175913	0.509616
398	8.93894e+06	764.96	0	21.6946	19.0896	148809	3.07983	1.19529	0.239604	0.506699	0.169566	0.507171
399	8.96695e+06	763.52	0	21.7018	19.0984	148972	3.15081	1.22843	0.245128	0.509801	0.176742	0.503977
400	8.98866e+06	762.4	0	21.7062	19.1078	149130	3.08494	1.17152	0.243973	0.522558	0.175578	0.501271
401	9.00757e+06	761.76	0	21.7275	19.1334	149411	3.21392	1.28121	0.24102	0.50688	0.175667	0.499586
402	9.02379e+06	759.84	0	21.7312	19.1398	149577	3.37986	1.37969	0.247955	0.512938	0.179489	0.498267
403	9.03946e+06	758.56	0	21.752	19.1691	149912	3.67256	1.54112	0.271701	0.525124	0.184945	0.498087
404	9.05798e+06	757.44	0	21.7884	19.21	150377	3.92235	1.65652	0.28989	0.550793	0.197714	0.499233
405	9.08019e+06	756.16	0	21.8156	19.247	150791	3.9583	1.63514	0.301685	0.573718	0.20729	0.50156
406	9.10634e+06	753.6	0	21.8271	19.2596	151059	3.75944	1.52254	0.292377	0.566416	0.198484	0.504572
407	9.13643e+06	751.68	0	21.8139	19.2559	151123	3.15754	1.17384	0.256038	0.547563	0.184504	0.506685
408	9.17449e+06	750.24	0	21.8217	19.2721	151344	3.1422	1.21553	0.243828	0.518031	0.176208	0.507568
409	9.21095e+06	749.12	0	21.8357	19.288	151567	2.97819	1.10782	0.239685	0.515256	0.176476	0.506612
410	9.24374e+06	747.68	0	21.8534	19.3058	151825	3.07231	1.19222	0.238758	0.504832	0.170136	0.504317
411	9.27108e+06	746.56	0	21.8713	19.323	152071	3.14733	1.22701	0.244558	0.508524	0.177521	0.501644
412	9.2941e+06	745.92	0	21.9003	19.3514	152401	3.08449	1.17071	0.243765	0.522056	0.176611	0.499667
413	9.31138e+06	745.6	0	21.9306	19.3881	152768	3.21434	1.28043	0.240947	0.506698	0.17682	0.498237
414	9.3267e+06	744	0	21.9543	19.4088	153086	3.38164	1.37915	0.248051	0.513116	0.180827	0.497168
415	9.34181e+06	742.72	0	21.9865	19.4414	153495	3.67386	1.53987	0.271881	0.525491	0.186394	0.497086
416	9.35944e+06	741.44	0	22.01	19.4759	153881	3.92133	1.65388	0.289977	0.550995	0.199173	0.49821
417	9.38076e+06	740.96	0	22.0404	19.5097	154258	3.9552	1.63171	0.301574	0.573555	0.208723	0.500455
418	9.40647e+06	740.32	0	22.0798	19.553	154726	3.75926	1.52062	0.292416	0.566524	0.200031	0.503708
419	9.43784e+06	738.72	0	22.0989	19.5763	155048	3.16278	1.17401	0.256517	0.54861	0.186305	0.50671
420	9.47396e+06	737.44	0	22.112	19.5926	155289	3.14473	1.21434	0.244186	0.518853	0.177878	0.507526
421	9.51003e+06	735.68	0	22.1174	19.5976	155451	2.97932	1.10597	0.239948	0.515892	0.178076	0.506287
422	9.54184e+06	734.24	0	22.1232	19.6081	155630	3.07172	1.19006	0.238843	0.505054	0.171502	0.503636
423	9.56907e+06	732.8	0.16	22.1442	19.6288	155918	3.14726	1.22488	0.24471	0.508904	0.178992	0.501077
424	9.59135e+06	731.2	0.16	22.1529	19.6396	156124	3.08384	1.16862	0.243818	0.522213	0.177976	0.498823
425	9.60932e+06	728.96	0.16	22.1527	19.6424	156288	3.21068	1.27713	0.24078	0.506385	0.177996	0.496886
426	9.62568e+06	728.32	0.16	22.1827	19.6753	156652	3.38031	1.37717	0.247968	0.512946	0.182075	0.495925
427	9.64089e+06	727.2	0.16	22.214	19.7072	157053	3.67234	1.53776	0.271775	0.525306	0.187647	0.495786
428	9.65945e+06	726.08	0.16	22.2504	19.747	157517	3.92267	1.65332	0.289977	0.550988	0.200577	0.497126
429	9.68156e+06	724.96	0.16	22.2823	19.7827	157935	3.95873	1.63212	0.301725	0.573823	0.210266	0.49959
430	9.70665e+06	723.36	0.16	22.2962	19.7969	158198	3.75683	1.51839	0.292194	0.566077	0.201253	0.502333
431	9.73967e+06	721.44	0.16	22.306	19.8068	158428	3.15877	1.17148	0.256145	0.547791	0.187317	0.505003
432	9.77678e+06	720.48	0.16	22.32	19.8271	158678	3.14121	1.2121	0.243838	0.518082	0.178834	0.505918
433	9.81237e+06	719.2	0.16	22.331	19.8432	158906	2.97744	1.1044	0.239708	0.515339	0.179113	0.504931
434	9.84388e+06	717.76	0.16	22.3451	19.8591	159148	3.0707	1.18869	0.238702	0.504723	0.17256	0.502606
435	9.87026e+06	717.12	0.16	22.3656	19.8821	159418	3.14547	1.22325	0.244484	0.5084	0.180047	0.499867
436	9.89153e+06	716	0.16	22.3784	19.9006	159661	3.0827	1.16705	0.243683	0.5219	0.179078	0.497759
437	9.90977e+06	715.52	0.16	22.4008	19.9311	159979	3.21161	1.27634	0.240806	0.506414	0.179233	0.496222
438	9.92599e+06	714.72	0.16	22.431	19.9614	160349	3.38171	1.37633	0.248065	0.513147	0.183375	0.495364
439	9.94212e+06	714.08	0.32	22.4739	20.0034	160832	3.67698	1.53844	0.272081	0.525877	0.1891	0.495595
440	9.95986e+06	713.28	0.48	22.5149	20.0467	161321	3.92619	1.65316	0.290277	0.551558	0.202127	0.496864
441	9.98029e+06	713.44	0.8	22.5645	20.1035	161881	3.96389	1.63257	0.30214	0.574604	0.212039	0.49941
442	1.00056e+07	712.8	0.8	22.605	20.1455	162357	3.76566	1.52034	0.292884	0.567419	0.203186	0.5026
443	1.00377e+07	711.84	1.12	22.6268	20.1719	162693	3.16687	1.17278	0.256847	0.549316	0.189213	0.505407
444	1.00748e+07	710.88	1.44	22.6405	20.1888	162925	3.1476	1.21285	0.244395	0.519294	0.18061	0.506098
445	1.01097e+07	708.48	1.6	22.639	20.1873	163068	2.98259	1.10442	0.240221	0.516479	0.180882	0.505012
446	1.01403e+07	707.2	1.6	22.6517	20.2015	163294	3.07505	1.18866	0.239128	0.505655	0.1742	0.502561
447	1.01668e+07	705.28	2.08	22.6638	20.2111	163517	3.14969	1.223	0.244927	0.509347	0.181747	0.49984
448	1.01888e+07	704	2.56	22.663	20.2142	163631	3.08377	1.16568	0.243874	0.522341	0.180572	0.497231
449	1.02065e+07	702.88	2.56	22.6781	20.2366	163912	3.2143	1.2761	0.241012	0.506831	0.180716	0.49564
450	1.02227e+07	701.92	2.56	22.7108	20.2711	164318	3.38563	1.3766	0.248362	0.513756	0.184938	0.494956
451	1.02378e+07	700.96	2.56	22.748	20.3111	164789	3.68018	1.53792	0.272442	0.526592	0.190726	0.495189
452	1.02559e+07	700	2.88	22.7995	20.3618	165376	3.93237	1.65375	0.290864	0.552687	0.203992	0.496747
453	1.02777e+07	698.4	3.2	22.84	20.4008	165881	3.96945	1.63255	0.302741	0.575774	0.213963	0.499363
454	1.03029e+07	696.8	3.36	22.8737	20.4349	166336	3.77106	1.52018	0.293508	0.568657	0.205064	0.502631
455	1.03338e+07	696.32	3.36	22.8857	20.458	166601	3.16872	1.17121	0.257184	0.550069	0.190822	0.505143
456	1.03692e+07	695.04	3.36	22.899	20.4694	166819	3.14884	1.21137	0.244617	0.51979	0.182119	0.505741
457	1.04057e+07	694.56	3.36	22.9251	20.4979	167146	2.98478	1.10334	0.240524	0.517141	0.182484	0.504845
458	1.04378e+07	694.24	3.52	22.9455	20.5199	167396	3.0767	1.18764	0.239341	0.506109	0.175668	0.502303
459	1.04647e+07	692.64	3.68	22.9429	20.5209	167513	3.15082	1.22214	0.245008	0.509499	0.183162	0.499266
460	1.0487e+07	690.4	4.16	22.9278	20.5073	167531	3.08443	1.16462	0.243925	0.522424	0.181924	0.496547
461	1.0505e+07	688.96	4.16	22.9414	20.5263	167804	3.21572	1.27545	0.241084	0.506968	0.182086	0.494987
462	1.05208e+07	688.96	4.48	22.9687	20.5648	168177	3.38604	1.37529	0.248423	0.513861	0.186313	0.494225
463	1.05364e+07	687.52	4.8	22.9948	20.593	168568	3.67977	1.53619	0.272447	0.526599	0.19207	0.494336
464	1.05537e+07	685.92	5.44	23.0297	20.6267	169025	3.93018	1.65139	0.2907	0.552377	0.205285	0.495666
465	1.05742e+07	684.8	5.76	23.0589	20.6548	169402	3.96321	1.62855	0.302223	0.574802	0.215093	0.497886
