iter	col	row	from_Data	sp_lab	site	CrownDisplacement	Pmass	Nmass	LMA	wsg	Rdark	Vcmax	Jmax	leaflifespan	lambda_young	lambda_mature	lambda_old	dbhmature	dbhmax	hmax	ah	Ct	LAImax	fraction_filled	mult_height	mult_CR	mult_CD	mult_P	mult_N	mult_LMA	mult_dbhmax	dev_wsg	age	dbh	sapwood_area	height	CD	CR	GPP	NPP	Rday	Rnight	Rstem	LAmax	LA	youngLA	matureLA	oldLA	LAI	litter	carbon_storage	carbon_biometry	multiplier_seed	hurt	NPPneg	dbh_previous	AGB	s_name
2400	17	0	0	164	17	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	8.246	1	0.36381	0.22235	0.18119	0.36237	50.21	0.3031	31.824	4.3994	0.85	1	1	1	1	1	1	1	0	7.0833	0.012142	0.00011219	1.9339	0.38679	0.52258	15.44	6.1261	1.365	2.8786	0.21542	1.7556	0.28375	0.034411	0.094584	0.15476	0.28375	3.4383	2.2682e-07	0.60989	1	0	0	0.01161	0.085306	Xylopia_nitida
2400	21	0	0	164	21	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	8.0623	1	0.3721	0.22858	0.18119	0.36237	50.21	0.3031	31.739	4.3994	0.85	1	1	1	1	1	1	1	-0	39.25	0.15155	0.012866	16.737	3.3474	2.5633	4788.4	2072.6	327.49	677.06	213.79	73.045	66.322	8.2776	22.666	35.378	3.7593	803.4	0.074888	380.02	1	0	0	0.14953	115.01	Xylopia_nitida
2400	22	0	0	164	22	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	9.4744	1	0.31664	0.1881	0.18119	0.36237	50.21	0.3031	31.922	4.3994	0.85	1	1	1	1	1	1	1	-0	13.333	0.065236	0.0021439	8.8927	1.7785	1.5072	567.21	227.22	45.232	97.578	18.929	15.572	9.5751	1.0119	3.2499	5.3133	1.5958	99.54	0.075948	37.501	1	0	0	0.064257	11.323	Xylopia_nitida
2400	24	0	0	164	24	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	4.109	1	0.73011	0.57494	0.18119	0.36237	50.21	0.3031	32.138	4.3994	0.85	1	1	1	1	1	1	1	0	12.917	0.04102	0.0005658	5.9852	1.197	1.1252	105.59	54.219	5.1581	10.234	3.3623	12.037	1.0088	0.24551	0.33627	0.42702	0.3388	24.531	0.076083	8.2179	1	0	0	0.040603	3.013	Xylopia_nitida
2400	25	0	0	164	25	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	5.6336	1	0.53252	0.36288	0.18119	0.36237	50.21	0.3031	31.851	4.3994	0.85	1	1	1	1	1	1	1	-0	13.25	0.018767	0.00021625	2.9275	0.5855	0.68751	19.551	7.7691	1.6166	3.3897	0.62854	1.9556	0.33413	0.059212	0.11138	0.16354	0.33413	5.9299	1.105e-07	0	1	0	0	0.018622	0.30847	Xylopia_nitida
2400	26	0	0	164	26	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.3355	1	0.40897	0.25705	0.18119	0.36237	50.21	0.3031	31.633	4.3994	0.85	1	1	1	1	1	1	1	-0	39.25	0.083381	0.0018223	10.833	2.1665	1.7592	558.98	237.99	40.767	85.624	19.599	20.428	8.4403	1.1506	2.8134	4.4763	1.0929	114.97	0.075511	32.806	1	0	0	0.082784	22.532	Xylopia_nitida
2400	30	0	0	164	30	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.1195	1	0.49024	0.32471	0.18119	0.36237	50.21	0.3031	32.169	4.3994	0.85	1	1	1	1	1	1	1	0	33.417	0.06776	0.00098583	9.1739	1.8348	1.5437	191.32	77.847	14.022	30.409	8.9793	15.205	2.9975	0.48983	0.99916	1.5085	0.49958	48.943	0.075881	5.1756	1	0	0	0.067558	12.602	Xylopia_nitida
2400	42	0	0	164	42	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.2522	1	0.41367	0.26077	0.18119	0.36237	50.21	0.3031	32.157	4.3994	0.85	1	1	1	1	1	1	1	-0	16.083	0.021468	0.00025868	3.3211	0.66422	0.74831	18.753	8.0354	1.3032	2.6927	0.85298	2.4056	0.26532	0.036573	0.08859	0.14016	0.26532	3.6504	0.076168	1.2289	1	0	0	0.021214	0.45794	Xylopia_nitida
2400	43	0	0	164	43	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	8.3797	1	0.35801	0.21803	0.18119	0.36237	50.21	0.3031	31.729	4.3994	0.85	1	1	1	1	1	1	1	0	51.083	0.13504	0.0042479	15.475	3.0951	2.3836	1275.3	490.94	100.73	216.61	65.269	37.774	21.353	2.5481	7.1175	11.687	1.4379	254.6	8.1144e-05	59.023	1	0	0	0.13449	84.431	Xylopia_nitida
2400	44	0	0	164	44	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.7839	1	0.44222	0.28388	0.18119	0.36237	50.21	0.3031	31.982	4.3994	0.85	1	1	1	1	1	1	1	-0	28.917	0.024776	0.00031064	3.7941	0.75882	0.819	23.409	9.1038	1.8661	3.8996	1.1702	2.2727	0.3844	0.056663	0.12813	0.1996	0.34716	5.6617	1.105e-06	0.62923	1	0	0	0.024611	0.69678	Xylopia_nitida
2400	47	0	0	164	47	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	9.1034	1	0.32955	0.19728	0.18119	0.36237	50.21	0.3031	31.825	4.3994	0.85	1	1	1	1	1	1	1	0	3.1667	0.011873	0.00010796	1.8927	0.37853	0.51525	15.958	6.8693	1.2604	2.633	0.20287	2.0556	0.25717	0.028517	0.088891	0.13976	0.25717	2.7355	0	1.2451	1	0	0	0.011105	0.079823	Xylopia_nitida
2400	51	0	0	164	51	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.6699	1	0.39114	0.24312	0.18119	0.36237	50.21	0.3031	31.882	4.3994	0.85	1	1	1	1	1	1	1	0	2.4167	0.012503	0.00012279	1.9892	0.39784	0.53232	34.065	14.173	2.8918	6.0774	0.2425	2.0056	0.59907	0.078107	0.19969	0.32128	0.59907	7.8043	0.076182	1.4867	1	0	0	0.011236	0.093041	Xylopia_nitida
2400	52	0	0	164	52	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	9.3085	1	0.32228	0.1921	0.18119	0.36237	50.21	0.3031	31.969	4.3994	0.85	1	1	1	1	1	1	1	0	21.417	0.1091	0.0052169	13.289	2.6578	2.0839	1478.6	568.16	119.59	256.2	68.833	41.207	25.251	2.7122	8.4218	14.117	2.1689	270.93	1.4889e-05	80.686	1	0	0	0.10814	47.322	Xylopia_nitida
2400	53	0	0	164	53	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.6991	1	0.38965	0.24197	0.18119	0.36237	50.21	0.3031	31.66	4.3994	0.85	1	1	1	1	1	1	1	-0	21.583	0.075984	0.0016727	10.064	2.0128	1.6592	517.85	224.93	36.653	77.65	16.714	19.064	7.6376	0.99124	2.5681	4.0783	1.1487	98.397	6.8861e-06	36.687	1	0	0	0.07527	17.384	Xylopia_nitida
2400	57	0	0	164	57	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	9.4639	1	0.317	0.18835	0.18119	0.36237	50.21	0.3031	31.683	4.3994	0.85	1	1	1	1	1	1	1	-0	32.083	0.086901	0.0024229	11.188	2.2376	1.8056	519.97	161.31	51.502	114.6	26.913	16.439	11.297	1.1937	3.7656	6.3376	1.3705	119.27	1.0236e-05	0.51648	1	0	0	0.086661	25.277	Xylopia_nitida
2400	68	0	0	164	68	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	9.8871	1	0.30343	0.17885	0.18119	0.36237	50.21	0.3031	31.733	4.3994	0.85	1	1	1	1	1	1	1	-0	43.667	0.080013	0.0040871	10.486	2.0973	1.7141	1226.8	470.12	103.11	224.46	42.552	22.154	22.154	2.0265	7.3478	12.78	3.064	228.59	22.281	72.483	1	0	0	0.078626	20.085	Xylopia_nitida
2400	74	0	0	164	74	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.203	1	0.48364	0.31895	0.18119	0.36237	50.21	0.3031	31.613	4.3994	0.85	1	1	1	1	1	1	1	0	60.166	0.080423	0.0011847	10.529	2.1058	1.7196	200.14	75.443	15.501	33.693	12.385	15.155	3.3213	0.53543	1.1071	1.6787	0.45558	53.499	0.075558	1.0324	1	0	0	0.080314	20.374	Xylopia_nitida
2400	80	0	0	164	80	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.1578	1	0.41912	0.26512	0.18119	0.36237	50.21	0.3031	32.133	4.3994	0.85	1	1	1	1	1	1	1	-0	161.5	0.452	0.033298	30.056	6.0111	5.1025	15482	6497.1	1023	2117.1	993.64	280.78	208.65	29.142	69.608	109.9	3.0329	2910.6	0	1009.9	1	0	0	0.45135	1837.1	Xylopia_nitida
2400	81	0	0	164	81	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.9636	1	0.43081	0.27455	0.18119	0.36237	50.21	0.3031	31.804	4.3994	0.85	1	1	1	1	1	1	1	0	47	0.037974	0.00051796	5.5903	1.1181	1.0718	102.87	50.56	5.74	11.81	2.8749	8.3801	1.1451	0.17662	0.40712	0.56141	0.4389	15.078	2.3031e-06	10.42	1	0	0	0.03747	2.4118	Xylopia_nitida
2400	86	0	0	164	86	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	8.3806	1	0.35797	0.21801	0.18119	0.36237	50.21	0.3031	31.772	4.3994	0.85	1	1	1	1	1	1	1	0	11.917	0.031078	0.00040963	4.6694	0.93388	0.94469	55.682	21.436	4.7729	10.034	1.8991	3.5194	0.98908	0.11802	0.32969	0.54136	0.54836	11.792	0.076153	2.2446	1	0	0	0.030754	1.3493	Xylopia_nitida
2400	88	0	0	164	88	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	5.9442	1	0.50469	0.33752	0.18119	0.36237	50.21	0.3031	32.005	4.3994	0.85	1	1	1	1	1	1	1	-0	5.6667	0.017664	0.00019893	2.765	0.553	0.66178	25.286	11.84	1.6479	3.3874	0.54611	2.6556	0.33391	0.056174	0.1113	0.16643	0.33391	5.6128	2.687e-06	1.695	1	0	0	0.017148	0.25811	Xylopia_nitida
2400	90	0	0	164	90	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.2057	1	0.41634	0.26289	0.18119	0.36237	50.21	0.3031	31.765	4.3994	0.85	1	1	1	1	1	1	1	0	16	0.01586	0.00017059	2.4967	0.49933	0.61836	11.556	4.2568	1.0376	2.1894	0.42286	1.7056	0.21582	0.029952	0.071936	0.11393	0.21582	2.9926	0	0.11645	1	0	0	0.015724	0.18789	Xylopia_nitida
2400	91	0	0	164	91	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.8725	1	0.43653	0.2792	0.18119	0.36237	50.21	0.3031	31.726	4.3994	0.85	1	1	1	1	1	1	1	0	9	0.014082	0.00014265	2.2291	0.44583	0.57372	21.15	8.02	1.9721	4.1738	0.31573	1.7056	0.41143	0.059867	0.13714	0.21442	0.41143	5.9817	1.0818e-06	0.028679	1	0	0	0.013764	0.13225	Xylopia_nitida
2400	92	0	0	164	92	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	9.1084	1	0.32937	0.19715	0.18119	0.36237	50.21	0.3031	31.823	4.3994	0.85	1	1	1	1	1	1	1	0	11.5	0.032154	0.00042653	4.8156	0.96311	0.96517	79.021	29.354	7.2824	15.403	2.0393	3.5672	1.5184	0.1667	0.50612	0.84554	0.78813	16.656	0.039333	2.4308	1	0	0	0.031787	1.4895	Xylopia_nitida
2400	93	0	0	164	93	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.6265	1	0.45272	0.29259	0.18119	0.36237	50.21	0.3031	32.016	4.3994	0.85	1	1	1	1	1	1	1	-0	14.667	0.059518	0.00095954	8.2412	1.6482	1.4226	318.52	148.5	20.072	42.995	7.8513	15.241	4.2325	0.63812	1.4185	2.1759	0.78998	63.512	0.075938	24.525	1	0	0	0.058814	8.7344	Xylopia_nitida
2400	99	0	0	164	99	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	14.811	1	0.20255	0.11268	0.18119	0.36237	50.21	0.3031	31.476	4.3994	0.85	1	1	1	1	1	1	1	-0	110	0.1112	0.0041032	13.476	2.6953	2.109	861.17	236.56	91.666	202.25	54.902	22.353	19.929	1.3451	6.6537	11.93	1.6643	134.3	170.77	22.129	1	0	0	0.11078	49.854	Xylopia_nitida
2400	102	0	0	164	102	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	8.4221	1	0.35621	0.2167	0.18119	0.36237	50.21	0.3031	32.077	4.3994	0.85	1	1	1	1	1	1	1	0	115.67	0.16807	0.0053258	17.91	3.582	2.7359	1633	609.62	130.57	282.77	94.705	51.3	27.874	3.3096	9.2913	15.273	1.4283	330.69	0.07183	65.642	1	0	0	0.1676	151.35	Xylopia_nitida
2400	103	0	0	164	103	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.4863	1	0.40073	0.25057	0.18119	0.36237	50.21	0.3031	31.948	4.3994	0.85	1	1	1	1	1	1	1	-0	50.083	0.089144	0.0013217	11.411	2.2822	1.8349	329.51	129.47	25.639	55.758	14.975	18.831	5.4962	0.73417	1.8321	2.93	0.64081	73.357	4.2526e-05	12.502	1	0	0	0.088889	27.13	Xylopia_nitida
2400	104	0	0	164	104	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	5.5255	1	0.54294	0.37262	0.18119	0.36237	50.21	0.3031	31.83	4.3994	0.85	1	1	1	1	1	1	1	0	86.084	0.085218	0.0012601	11.019	2.2038	1.7835	70.929	17.826	5.2679	11.256	13.785	20.31	1.1092	0.17149	0.37018	0.56753	0.13876	21.255	0	1.4889e-06	1	0	0	0.085215	23.94	Xylopia_nitida
2400	108	0	0	164	108	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	10.477	1	0.28635	0.1671	0.18119	0.36237	50.21	0.3031	31.789	4.3994	0.85	1	1	1	1	1	1	1	0	78.167	0.17823	0.0078119	18.592	3.7184	2.839	2272.5	796.39	192.74	419.62	144.2	54.329	41.337	3.9442	13.814	23.579	1.9388	393.53	647.05	105.29	1	0	0	0.17761	176.7	Xylopia_nitida
2400	109	0	0	164	109	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.3235	1	0.40964	0.25758	0.18119	0.36237	50.21	0.3031	31.6	4.3994	0.85	1	1	1	1	1	1	1	0	48.667	0.047878	0.00067353	6.8494	1.3699	1.2403	133.03	63.006	7.6538	16.444	4.5803	11.435	1.5982	0.22624	0.56303	0.80896	0.41696	20.495	2.8382e-06	13.135	1	0	0	0.047451	4.6975	Xylopia_nitida
2400	110	0	0	164	110	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.3196	1	0.40986	0.25775	0.18119	0.36237	50.21	0.3031	31.636	4.3994	0.85	1	1	1	1	1	1	1	0	2.5833	0.01403	0.00014874	2.2213	0.44426	0.57239	36.368	15.976	2.8196	5.8827	0.32804	2.2556	0.57988	0.079223	0.19329	0.30736	0.57988	7.9157	0.076178	2.0143	1	0	0	0.012861	0.13081	Xylopia_nitida
2400	113	0	0	164	113	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	10.93	1	0.27448	0.15907	0.18119	0.36237	50.21	0.3031	31.946	4.3994	0.85	1	1	1	1	1	1	1	-0	69.583	0.16703	0.0031152	17.839	3.5677	2.7252	618.36	123.35	75.11	164.48	55.174	25.351	16.286	1.1805	5.3316	9.7739	0.84244	155.95	3.8153e-06	4.4667e-06	1	0	0	0.167	148.89	Xylopia_nitida
2400	114	0	0	164	114	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.0392	1	0.49676	0.33046	0.18119	0.36237	50.21	0.3031	32.048	4.3994	0.85	1	1	1	1	1	1	1	0	57.5	0.043441	0.00060382	6.2941	1.2588	1.1666	37.541	13.497	2.7117	5.6878	3.7734	10.006	0.56067	0.092839	0.18689	0.28094	0.17117	9.2763	3.8851e-06	0.4965	1	0	0	0.043383	3.5535	Xylopia_nitida
2400	118	0	0	164	118	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.0739	1	0.42409	0.26911	0.18119	0.36237	50.21	0.3031	32.1	4.3994	0.85	1	1	1	1	1	1	1	-0	69.666	0.11182	0.001678	13.532	2.7063	2.1165	284.94	89.705	25.878	56.107	22.544	22.2	5.5301	0.73033	1.8442	2.9555	0.46084	79.576	1.1167e-06	3.2569e-06	1	0	0	0.11177	50.623	Xylopia_nitida
2400	128	0	0	164	128	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.9044	1	0.4345	0.27755	0.18119	0.36237	50.21	0.3031	31.782	4.3994	0.85	1	1	1	1	1	1	1	-0	8.4167	0.033135	0.00044194	4.948	0.9896	0.98361	77.96	30.278	6.6923	14.273	2.1711	4.2671	1.4041	0.20248	0.47191	0.72971	0.68846	20.19	0.076134	1.3857	1	0	0	0.032766	1.6253	Xylopia_nitida
2400	133	0	0	164	133	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	10.355	1	0.28971	0.16939	0.18119	0.36237	50.21	0.3031	31.951	4.3994	0.85	1	1	1	1	1	1	1	-0	160.08	0.28202	0.023969	24.2	4.8401	3.7907	8616.9	3220.2	670.42	1431.4	575.93	140.3	140.14	13.635	47.99	78.51	3.6739	1323	8422.5	554.72	1	0	0	0.28074	575.85	Xylopia_nitida
2400	134	0	0	164	134	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	9.2389	1	0.32471	0.19383	0.18119	0.36237	50.21	0.3031	31.823	4.3994	0.85	1	1	1	1	1	1	1	-0	20.583	0.080766	0.0023015	10.564	2.1128	1.7242	571.55	209.57	49.696	107.61	24.14	16.693	10.608	1.1482	3.5359	5.9237	1.4452	114.72	0.075683	22.099	1	0	0	0.080219	20.617	Xylopia_nitida
2400	137	0	0	164	137	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	10.031	1	0.29907	0.17583	0.18119	0.36237	50.21	0.3031	32.116	4.3994	0.85	1	1	1	1	1	1	1	0	18.333	0.020582	0.00024476	3.1927	0.63854	0.72869	19.553	5.7194	2.1683	4.6441	0.77586	1.3056	0.45787	0.044521	0.15251	0.26085	0.45787	4.5843	0	3.3151e-07	1	0	0	0.020457	0.40463	Xylopia_nitida
2400	138	0	0	164	138	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.8301	1	0.43923	0.28142	0.18119	0.36237	50.21	0.3031	31.794	4.3994	0.85	1	1	1	1	1	1	1	-0	42.333	0.1634	0.0071592	17.587	3.5174	2.6878	2871	1289.1	182.59	378.72	125.01	68.089	37.266	5.4471	12.51	19.309	1.9933	541.86	0.073174	220.02	1	0	0	0.16229	140.48	Xylopia_nitida
2400	139	0	0	164	139	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.2134	1	0.41589	0.26254	0.18119	0.36237	50.21	0.3031	31.916	4.3994	0.85	1	1	1	1	1	1	1	-0	42.5	0.094571	0.0015393	11.941	2.3881	1.9045	461.79	190.03	34.821	73.805	18.249	22.72	7.2753	1.0086	2.4251	3.8416	0.7744	100.77	0	21.343	1	0	0	0.094215	31.951	Xylopia_nitida
2400	144	0	0	164	144	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.981	1	0.42974	0.27367	0.18119	0.36237	50.21	0.3031	32.122	4.3994	0.85	1	1	1	1	1	1	1	0	201	0.44272	0.031988	29.805	5.961	5.0363	15427	6639.5	986.58	2028	946.58	280.24	199.76	28.598	66.783	104.37	2.9513	2851.8	0.00016676	1094.7	1	0	0	0.44197	1747.8	Xylopia_nitida
2400	145	0	0	164	145	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	8.835	1	0.33956	0.2045	0.18119	0.36237	50.21	0.3031	31.746	4.3994	0.85	1	1	1	1	1	1	1	0	3.4167	0.01251	0.00011797	1.9903	0.39805	0.53251	22.548	8.6898	2.0941	4.4289	0.23312	1.7056	0.43657	0.049414	0.14552	0.24164	0.43657	4.9373	0.076181	0.83496	1	0	0	0.011762	0.093194	Xylopia_nitida
2400	149	0	0	164	149	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	8.0744	1	0.37154	0.22816	0.18119	0.36237	50.21	0.3031	31.569	4.3994	0.85	1	1	1	1	1	1	1	-0	120.58	0.40626	0.024429	28.756	5.7512	4.7708	9714.7	3705.8	724.16	1525.5	697.45	241.44	150.38	18.624	50.125	81.627	2.4854	1860.8	0.041194	476.32	1	0	0	0.40563	1419.9	Xylopia_nitida
2400	5	1	0	164	155	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.8738	1	0.43644	0.27913	0.18119	0.36237	50.21	0.3031	31.542	4.3994	0.85	1	1	1	1	1	1	1	0	6.9167	0.012889	0.00012391	2.048	0.40959	0.54259	17.195	6.209	1.706	3.5917	0.25196	1.8056	0.35399	0.049374	0.11808	0.18654	0.35399	5.2067	2.2682e-07	1.3377e-07	1	0	0	0.012542	0.10178	Xylopia_nitida
2400	6	1	0	164	156	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	8.7513	1	0.34281	0.20686	0.18119	0.36237	50.21	0.3031	31.702	4.3994	0.85	1	1	1	1	1	1	1	-0	37.167	0.17216	0.0090486	18.188	3.6377	2.7777	2706.3	982.58	222.41	482.59	163.41	56.287	47.571	5.4358	15.857	26.278	2.3504	543.14	0.072241	100.62	1	0	0	0.17146	161.29	Xylopia_nitida
2400	17	1	0	164	167	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	10.159	1	0.2953	0.17323	0.18119	0.36237	50.21	0.3031	32.137	4.3994	0.85	1	1	1	1	1	1	1	0	12.833	0.078043	0.0036462	10.281	2.0562	1.6874	913.12	339.87	78.181	169.66	37.219	20.107	16.715	1.6454	5.584	9.4858	2.4068	164.13	0.075768	46.129	1	0	0	0.077013	18.735	Xylopia_nitida
