iter	sum1	sum10	sum30	ba	ba10	agb	gpp	npp	rday	rnight	rstem	litterfall
158	3.39909e+06	732.444	0	15.479	7.48115	68800.5	3.11997	1.26212	0.241785	0.511014	0.126526	0.558151
159	3.41824e+06	738.222	0	15.5238	7.57413	69165.3	3.19521	1.30078	0.247091	0.51344	0.13208	0.555006
160	3.43408e+06	742.222	0	15.5545	7.6507	69478.4	3.12728	1.24328	0.245508	0.525299	0.131373	0.552157
161	3.44832e+06	748.889	0	15.5819	7.75402	69807.3	3.2531	1.35174	0.242248	0.508926	0.131388	0.549637
162	3.46065e+06	755.111	0	15.6138	7.85907	70176.3	3.41784	1.45154	0.248805	0.514049	0.134397	0.547798
163	3.47337e+06	762.667	0	15.6565	7.98379	70632.9	3.70885	1.61441	0.272126	0.525265	0.138647	0.547161
164	3.48897e+06	771.111	0	15.7017	8.12186	71112	3.95715	1.73199	0.290256	0.550826	0.148524	0.54778
165	3.50684e+06	778.222	0	15.7655	8.24947	71648.7	3.9989	1.7148	0.30269	0.575047	0.156196	0.55024
166	3.52782e+06	786.667	0	15.8159	8.38175	72119.7	3.80541	1.60067	0.29421	0.569458	0.150036	0.553794
167	3.55231e+06	790.667	0	15.8377	8.46583	72430.1	3.20528	1.24682	0.258491	0.55235	0.139989	0.557268
168	3.58116e+06	790.222	0	15.8833	8.51043	72791.4	3.19402	1.28473	0.247389	0.525402	0.134238	0.558835
169	3.60792e+06	792.444	0	15.9103	8.57232	73070.9	3.02858	1.1766	0.243071	0.522266	0.134532	0.558074
170	3.63107e+06	793.778	0	15.9513	8.6293	73416.2	3.12695	1.25922	0.242865	0.51339	0.130421	0.555806
171	3.65384e+06	796.889	0	15.9959	8.70295	73783.8	3.20212	1.2974	0.248267	0.516012	0.136121	0.552954
172	3.6707e+06	799.111	0	16.0225	8.76435	74069.5	3.13154	1.23841	0.246601	0.527798	0.135324	0.550131
173	3.68431e+06	801.778	0	16.0451	8.83511	74365.8	3.25753	1.34728	0.243271	0.511214	0.135282	0.54768
174	3.69597e+06	806.667	0	16.0831	8.93189	74752.2	3.42477	1.44832	0.249994	0.516625	0.138435	0.546127
175	3.70965e+06	812.889	0	16.1268	9.04677	75190.8	3.71413	1.61029	0.273261	0.527572	0.14274	0.545259
176	3.7245e+06	820.889	0	16.1904	9.1839	75744.6	3.96351	1.72798	0.291481	0.553264	0.152936	0.546144
177	3.73965e+06	830.667	0	16.2631	9.335	76333.8	4.00528	1.71064	0.303901	0.577442	0.160828	0.548675
178	3.75977e+06	833.778	0	16.2951	9.4211	76712.7	3.80749	1.59548	0.294934	0.570937	0.154238	0.551631
179	3.78591e+06	836.889	0	16.3258	9.49727	77042.8	3.20958	1.244	0.25907	0.553583	0.143855	0.554983
180	3.81565e+06	839.556	0	16.3628	9.56591	77372.4	3.19683	1.28044	0.248115	0.527028	0.137969	0.556389
181	3.84237e+06	840.889	0	16.3771	9.61853	77604.5	3.03096	1.1723	0.24373	0.523762	0.138218	0.55557
182	3.86633e+06	842.667	0	16.4139	9.67964	77940.1	3.13136	1.25554	0.243724	0.515293	0.134166	0.553555
183	3.88821e+06	846.667	0	16.4519	9.7564	78257.4	3.20356	1.29216	0.248984	0.517606	0.13989	0.550663
184	3.90594e+06	847.111	0	16.4695	9.80124	78485.5	3.1332	1.23403	0.24714	0.529011	0.138943	0.547567
185	3.92207e+06	850.222	0	16.5042	9.87882	78842.5	3.26049	1.34327	0.243963	0.512732	0.13903	0.54562
186	3.9385e+06	854.667	0	16.5217	9.97255	79167	3.42652	1.44355	0.250626	0.518053	0.142176	0.544058
187	3.95359e+06	860.444	0	16.5619	10.0873	79607.7	3.72027	1.60752	0.274206	0.529498	0.146659	0.543751
188	3.97007e+06	864.444	0	16.6088	10.1922	80089.5	3.96919	1.72522	0.292296	0.554875	0.156972	0.544383
189	3.98814e+06	870.667	0	16.6535	10.317	80581.9	4.0095	1.70709	0.304589	0.578812	0.16494	0.546646
190	4.01154e+06	873.333	0	16.7189	10.4081	81121	3.81634	1.59392	0.295969	0.572988	0.15843	0.550397
191	4.0354e+06	873.778	0	16.7303	10.4627	81378.7	3.21298	1.23981	0.259771	0.555179	0.147657	0.553322
192	4.06259e+06	876.444	0	16.7612	10.5328	81709.5	3.20318	1.27805	0.248942	0.528884	0.141598	0.554893
193	4.08945e+06	877.333	0	16.7717	10.582	81920.7	3.0373	1.16958	0.244616	0.525788	0.141856	0.554073
194	4.114e+06	877.778	0	16.798	10.6322	82217.4	3.13824	1.25349	0.244594	0.517229	0.137646	0.551852
195	4.13529e+06	879.111	0	16.8373	10.6924	82573.7	3.21349	1.29095	0.250151	0.520157	0.143651	0.549371
196	4.1546e+06	879.556	0	16.8707	10.7426	82896.3	3.14383	1.23187	0.248654	0.532448	0.142871	0.547103
197	4.16988e+06	881.333	0	16.8786	10.8051	83145.4	3.26838	1.34003	0.245275	0.515713	0.142804	0.544899
198	4.18534e+06	883.556	0	16.9142	10.8781	83507.5	3.43338	1.43994	0.251834	0.520757	0.145993	0.543055
199	4.19853e+06	885.778	0	16.9654	10.9654	83995.8	3.72556	1.60289	0.275439	0.532102	0.1506	0.542627
200	4.21461e+06	889.778	0	17.0259	11.0717	84539.3	3.97457	1.72028	0.293584	0.557562	0.161244	0.543441
201	4.23111e+06	892.444	0	17.0772	11.1686	85041.8	4.01285	1.70089	0.305773	0.581291	0.169383	0.545717
202	4.25144e+06	893.778	0	17.1387	11.2467	85557.7	3.81641	1.58704	0.296731	0.574662	0.162576	0.54883
203	4.27619e+06	895.111	0	17.1724	11.308	85904.4	3.21293	1.23311	0.260475	0.556886	0.151588	0.551945
204	4.30503e+06	896.889	0	17.1868	11.3704	86167.1	3.20251	1.27197	0.249464	0.530163	0.145138	0.553203
205	4.33377e+06	897.333	0	17.1986	11.4153	86397.1	3.03735	1.16383	0.245171	0.527149	0.145412	0.552398
206	4.36159e+06	898.667	0	17.2308	11.4692	86694.9	3.13688	1.24743	0.245047	0.518358	0.140966	0.550063
207	4.38248e+06	898.667	0	17.2698	11.5179	87049.6	3.21221	1.28515	0.250549	0.521121	0.147074	0.547274
208	4.40058e+06	899.556	0	17.2871	11.5711	87321.7	3.14404	1.22696	0.249084	0.533493	0.146219	0.544912
209	4.41605e+06	899.556	0	17.2975	11.6109	87524.6	3.26655	1.33495	0.245399	0.516063	0.146021	0.542196
210	4.43071e+06	900.444	0	17.3166	11.6771	87854.5	3.43737	1.43778	0.252262	0.521692	0.149364	0.540809
211	4.44651e+06	903.556	0	17.3677	11.7712	88357.6	3.73082	1.60097	0.276032	0.533336	0.154078	0.54062
212	4.46079e+06	907.111	0	17.4205	11.8752	88878.5	3.98042	1.71847	0.294197	0.558782	0.164928	0.541386
213	4.48001e+06	908.444	0	17.4722	11.9603	89399.6	4.01723	1.69787	0.306383	0.582535	0.173242	0.543695
214	4.50365e+06	909.778	0	17.5141	12.0331	89832	3.81678	1.58219	0.297112	0.575493	0.166123	0.546689
215	4.52894e+06	910.222	0	17.5367	12.0861	90138.8	3.21296	1.22885	0.260683	0.557415	0.154819	0.549618
216	4.55813e+06	911.111	0	17.568	12.1371	90450.3	3.20069	1.26784	0.249404	0.530073	0.147986	0.550718
217	4.58764e+06	911.556	0	17.587	12.1803	90699.9	3.03395	1.15883	0.245063	0.526976	0.148239	0.549837
218	4.61383e+06	912.444	0	17.619	12.233	91020.5	3.13358	1.24306	0.244833	0.51794	0.14362	0.547528
219	4.63629e+06	912	0	17.6429	12.2681	91275.6	3.20415	1.2782	0.250103	0.520251	0.149654	0.544307
220	4.65445e+06	911.556	0	17.6577	12.3073	91517.1	3.13673	1.22095	0.248568	0.532417	0.148734	0.541599
221	4.67024e+06	912.444	0	17.6884	12.366	91869.7	3.2658	1.33168	0.245355	0.515982	0.148805	0.539656
222	4.68451e+06	911.556	0	17.6918	12.4061	92090.9	3.42772	1.42977	0.251792	0.520809	0.151958	0.537355
223	4.70073e+06	913.778	0	17.7088	12.4806	92411.7	3.71994	1.59352	0.275173	0.531655	0.156472	0.536424
224	4.71862e+06	914.222	0	17.7596	12.5586	92920.8	3.97274	1.71297	0.293382	0.557189	0.167478	0.537337
225	4.73771e+06	915.556	0	17.8134	12.6423	93446.1	4.0115	1.6942	0.305388	0.580539	0.175869	0.539489
226	4.75918e+06	916.444	0	17.8536	12.7181	93900.8	3.81677	1.58167	0.296418	0.574036	0.16877	0.542705
227	4.7861e+06	917.333	0	17.8833	12.7763	94246.1	3.21195	1.22718	0.260197	0.556313	0.157354	0.545826
228	4.81548e+06	916.444	0	17.8915	12.8088	94455.2	3.19567	1.26385	0.248841	0.528858	0.150284	0.546532
229	4.84739e+06	916.889	0	17.9093	12.852	94694.5	3.03071	1.15605	0.244506	0.52572	0.150533	0.545662
230	4.87199e+06	916.889	0	17.9271	12.8927	94943.2	3.12881	1.23987	0.244138	0.516396	0.145721	0.543274
231	4.89554e+06	916.889	0	17.9618	12.9368	95258.5	3.20252	1.27644	0.249579	0.519075	0.15198	0.540424
232	4.91478e+06	916.889	0	17.9943	12.9813	95577.2	3.13512	1.21866	0.248186	0.531545	0.151137	0.538146
233	4.92971e+06	917.333	0	18.0095	13.0328	95851.3	3.26149	1.32798	0.244839	0.514874	0.151115	0.535927
