iter	species	age	dbh	height
1199	Xylopia_nitida	2.33333	0.00504486	0.822024
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Virola_kwatae	1.83333	0.005	0.818982
1199	Symplocos_martinicensis	1.91667	0.005	0.66457
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Symplocos_martinicensis	1.83333	0.005	0.66457
1199	Vochysia_guianensis	1.83333	0.005	0.73837
1199	Unonopsis_rufescens	1.75	0.005	0.795652
1199	Xylopia_nitida	1.58333	0.005	0.814833
1199	Xylopia_nitida	3.66667	0.005	0.814833
1199	Xylopia_nitida	2.16667	0.00504126	0.821447
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	2.08333	0.00503417	0.820311
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Unonopsis_rufescens	1.83333	0.005	0.795652
1199	Xylopia_nitida	2.25	0.00503664	0.820706
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Symplocos_martinicensis	1.83333	0.005	0.66457
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Vochysia_guianensis	1.83333	0.005	0.73837
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	2.33333	0.00505053	0.822933
1199	Symplocos_martinicensis	1.75	0.005	0.66457
1199	Virola_kwatae	1.75	0.005	0.818982
1199	Unonopsis_rufescens	2.08333	0.00502029	0.798829
1199	Unonopsis_rufescens	2	0.005	0.795652
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Symplocos_martinicensis	1.83333	0.005	0.66457
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	2.33333	0.00504295	0.821717
1199	Virola_kwatae	1.75	0.005	0.818982
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Virola_multicostata	1.83333	0.005	0.815447
1199	Xylopia_nitida	3.91667	0.005	0.814833
1199	Symplocos_martinicensis	2	0.005	0.66457
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	2.41667	0.00502745	0.819233
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Unonopsis_rufescens	2	0.005	0.795652
1199	Xylopia_nitida	2.33333	0.00504378	0.821851
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Symplocos_martinicensis	1.83333	0.005	0.66457
1199	Xylopia_nitida	26.0834	0.0342467	5.09721
1199	Xylopia_nitida	1.58333	0.005	0.814833
1199	Virola_kwatae	1.75	0.005	0.818982
1199	Unonopsis_rufescens	2.08333	0.00500287	0.796102
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Xylopia_nitida	1.58333	0.005	0.814833
1199	Symplocos_martinicensis	1.83333	0.005	0.66457
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	43.9166	0.0580876	8.07497
1199	Virola_kwatae	1.75	0.005	0.818982
1199	Symplocos_martinicensis	1.91667	0.005	0.66457
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Micropholis_longipedicellata	1.91667	0.005	0.751245
1199	Unonopsis_rufescens	1.91667	0.005	0.795652
1199	Unonopsis_rufescens	2	0.005	0.795652
1199	Symplocos_martinicensis	1.66667	0.005	0.66457
1199	Xylopia_nitida	4.08333	0.00504002	0.821248
1199	Unonopsis_rufescens	1.91667	0.005	0.795652
1199	Virola_multicostata	2.16667	0.00501074	0.81717
1199	Symplocos_martinicensis	1.91667	0.005	0.66457
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	2.16667	0.00503849	0.821002
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	2	0.005	0.814833
1199	Vouacapoua_americana	1.83333	0.005	0.89277
1199	Xylopia_nitida	2.58333	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	5.08333	0.00508026	0.827696
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Xylopia_nitida	3.08333	0.005	0.814833
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	2.91667	0.005	0.814833
1199	Unonopsis_rufescens	1.91667	0.005	0.795652
1199	Xylopia_nitida	2	0.005	0.814833
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Unonopsis_rufescens	1.41667	0.005	0.795652
1199	Virola_multicostata	1.91667	0.005	0.815447
1199	Xylopia_nitida	3.25	0.005	0.814833
1199	Xylopia_nitida	2.41667	0.00501062	0.816535
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	2.08333	0.00502357	0.818611
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	2.33333	0.00505916	0.824316
1199	Xylopia_nitida	2.25	0.00504962	0.822786
1199	Virola_kwatae	1.83333	0.005	0.818982
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	2.16667	0.00503768	0.820873
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Unonopsis_rufescens	2	0.005	0.795652
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	2.08333	0.00506101	0.824613
1199	Vochysia_guianensis	1.83333	0.005	0.73837
1199	Unonopsis_rufescens	1.83333	0.005	0.795652
1199	Symplocos_martinicensis	1.66667	0.005	0.66457
1199	Xylopia_nitida	5.66667	0.00521144	0.848708
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	2.41667	0.005	0.814833
1199	Virola_kwatae	1.66667	0.005	0.818982
1199	Xylopia_nitida	3.25	0.00510043	0.830928
1199	Unonopsis_rufescens	1.41667	0.005	0.795652
1199	Virola_kwatae	1.91667	0.005	0.818982
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	3.58333	0.00500717	0.815983
1199	Xylopia_nitida	1.58333	0.005	0.814833
1199	Xylopia_nitida	2.25	0.0050582	0.824162
1199	Unonopsis_rufescens	1.83333	0.005	0.795652
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	2.08333	0.00509272	0.829694
1199	Micropholis_longipedicellata	1.91667	0.005	0.751245
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Xylopia_nitida	2.41667	0.00501792	0.817705
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	3.41667	0.0050294	0.819546
1199	Unonopsis_rufescens	1.91667	0.005	0.795652
1199	Xylopia_nitida	2.33333	0.00504466	0.821991
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	3.25	0.00502387	0.818659
1199	Virola_kwatae	2.16667	0.00500796	0.820265
1199	Xylopia_nitida	4.66667	0.00502312	0.81854
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	2.75	0.005	0.814833
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Xylopia_nitida	2.16667	0.00505433	0.823541
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Symplocos_martinicensis	1.41667	0.005	0.66457
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	2.16667	0.00504837	0.822587
1199	Xylopia_nitida	3.33333	0.00503831	0.820973
1199	Xylopia_nitida	2.66667	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	2.16667	0.00506697	0.825567
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Xylopia_nitida	7.33334	0.00632512	1.02637
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Vochysia_guianensis	2	0.005	0.73837
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	2.08333	0.00501865	0.817823
1199	Xylopia_nitida	1.58333	0.005	0.814833
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	2.16667	0.00505315	0.823353
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Symplocos_martinicensis	1.83333	0.005	0.66457
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	2.08333	0.00503742	0.820831
1199	Xylopia_nitida	2.25	0.00502051	0.81812
1199	Xylopia_nitida	2.25	0.00502026	0.81808
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	2.33333	0.005	0.814833
1199	Xylopia_nitida	2.33333	0.00501122	0.816632
1199	Xylopia_nitida	2.16667	0.00503531	0.820494
1199	Virola_kwatae	2	0.005	0.818982
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Virola_multicostata	1.91667	0.005	0.815447
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	2.08333	0.00503978	0.821209
1199	Micropholis_longipedicellata	2.25	0.00500224	0.751577
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	1.58333	0.005	0.814833
1199	Unonopsis_rufescens	1.83333	0.005	0.795652
1199	Xylopia_nitida	55.9164	0.0494195	7.03891
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	2.5	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Virola_kwatae	1.83333	0.005	0.818982
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Vochysia_guianensis	2.08333	0.00500323	0.73884
1199	Virola_multicostata	1.83333	0.005	0.815447
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	3.25	0.005	0.814833
1199	Virola_multicostata	1.75	0.005	0.815447
1199	Xylopia_nitida	2.5	0.005	0.814833
1199	Xylopia_nitida	2.41667	0.00501357	0.817009
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	3.83333	0.005	0.814833
1199	Xylopia_nitida	2.25	0.00502703	0.819167
1199	Xylopia_nitida	2.58333	0.005	0.814833
1199	Virola_kwatae	1.83333	0.005	0.818982
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	2.25	0.005007	0.815954
1199	Xylopia_nitida	2.33333	0.00502166	0.818304
1199	Unonopsis_rufescens	2.08333	0.00503302	0.800822
1199	Xylopia_nitida	5.25	0.00525964	0.856424
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	2.33333	0.00503064	0.819744
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Xylopia_nitida	1.5	0.005	0.814833
1199	Virola_multicostata	1.91667	0.005	0.815447
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Virola_kwatae	1.66667	0.005	0.818982
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Virola_multicostata	1.83333	0.005	0.815447
1199	Xylopia_nitida	13.5	0.0219673	3.39308
1199	Xylopia_nitida	2.5	0.005	0.814833
1199	Unonopsis_rufescens	1.83333	0.005	0.795652
1199	Unonopsis_rufescens	1.83333	0.005	0.795652
1199	Xylopia_nitida	1.5	0.005	0.814833
1199	Xylopia_nitida	1.58333	0.005	0.814833
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	1.58333	0.005	0.814833
1199	Xylopia_nitida	2.25	0.00504685	0.822343
1199	Xylopia_nitida	2.16667	0.00506289	0.824914
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Xylopia_nitida	38.75	0.0256666	3.91987
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	8.75	0.0159172	2.5052
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Micropholis_longipedicellata	2.16667	0.00500389	0.751821
1199	Xylopia_nitida	3.33333	0.00547228	0.890433
1199	Xylopia_nitida	2.66667	0.005	0.814833
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	2.91667	0.005	0.814833
1199	Xylopia_nitida	10.75	0.011867	1.89177
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	10.0833	0.0157624	2.48205
1199	Xylopia_nitida	1.41667	0.005	0.814833
1199	Xylopia_nitida	2.08333	0.0050527	0.82328
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	2.08333	0.00502297	0.818515
1199	Xylopia_nitida	2.25	0.00501947	0.817954
1199	Xylopia_nitida	6.08334	0.00638383	1.0357
1199	Xylopia_nitida	2.25	0.00503513	0.820464
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	2.33333	0.0050433	0.821774
1199	Vouacapoua_americana	1.41667	0.005	0.89277
1199	Xylopia_nitida	2.41667	0.005	0.814833
1199	Xylopia_nitida	2.08333	0.00503257	0.820054
1199	Xylopia_nitida	7.75001	0.0064536	1.04678
1199	Xylopia_nitida	1.5	0.005	0.814833
1199	Xylopia_nitida	2.25	0.00502137	0.818259
1199	Unonopsis_rufescens	1.41667	0.005	0.795652
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	1.58333	0.005	0.814833
1199	Unonopsis_rufescens	1.83333	0.005	0.795652
1199	Xylopia_nitida	3.41667	0.00501063	0.816537
1199	Xylopia_nitida	4.16667	0.00745157	1.20477
1199	Xylopia_nitida	2.5	0.005	0.814833
1199	Xylopia_nitida	1.08333	0.005	0.814833
1199	Xylopia_nitida	2.08333	0.00502261	0.818458
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	2.75	0.005	0.814833
1199	Xylopia_nitida	3.08333	0.00502211	0.818377
1199	Virola_multicostata	1.75	0.005	0.815447
1199	Xylopia_nitida	2.08333	0.005	0.814833
1199	Xylopia_nitida	2.16667	0.00502742	0.819228
1199	Virola_multicostata	1.83333	0.005	0.815447
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	2.75	0.005	0.814833
1199	Xylopia_nitida	2.08333	0.00503051	0.819723
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Xylopia_nitida	4.5	0.00525564	0.855784
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Virola_multicostata	2.16667	0.00501527	0.817897
1199	Virola_kwatae	1.41667	0.005	0.818982
1199	Xylopia_nitida	1	0.005	0.814833
1199	Xylopia_nitida	2.08333	0.00503381	0.820252
1199	Xylopia_nitida	2.08333	0.005	0.814833
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	1.58333	0.005	0.814833
1199	Xylopia_nitida	6	0.00648977	1.05253
1199	Xylopia_nitida	2.33333	0.00504299	0.821724
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Xylopia_nitida	3.75	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	8.41667	0.00626379	1.01662
1199	Xylopia_nitida	2.41667	0.00502862	0.81942
1199	Symplocos_martinicensis	1.83333	0.005	0.66457
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	2.25	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Vouacapoua_americana	1.41667	0.005	0.89277
1199	Vouacapoua_americana	2.16667	0.00501886	0.896078
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Symplocos_martinicensis	1.91667	0.005	0.66457
1199	Xylopia_nitida	2.25	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	2.66667	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Virola_kwatae	1.83333	0.005	0.818982
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Virola_kwatae	1.83333	0.005	0.818982
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Symplocos_martinicensis	1.66667	0.005	0.66457
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	2.08333	0.0050069	0.815939
1199	Unonopsis_rufescens	1.83333	0.005	0.795652
1199	Xylopia_nitida	2	0.005	0.814833
1199	Symplocos_martinicensis	1.41667	0.005	0.66457
1199	Xylopia_nitida	2.25	0.00500952	0.816359
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	12.8333	0.0136863	2.16925
1199	Xylopia_nitida	2.08333	0.00501251	0.816838
1199	Xylopia_nitida	2.33333	0.00503034	0.819696
1199	Virola_kwatae	1.75	0.005	0.818982
1199	Xylopia_nitida	1.58333	0.005	0.814833
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Xylopia_nitida	19.6667	0.0328355	4.9077
1199	Xylopia_nitida	2.08333	0.00502989	0.819624
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Xylopia_nitida	2.58333	0.005	0.814833
1199	Xylopia_nitida	11	0.033997	5.06379
1199	Xylopia_nitida	2.33333	0.00502187	0.818338
1199	Xylopia_nitida	1.58333	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	29.4167	0.0885699	11.3542
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	35.25	0.0621829	8.54736
1199	Xylopia_nitida	2.25	0.00504146	0.821479
1199	Unonopsis_rufescens	2	0.005	0.795652
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Xylopia_nitida	2.08333	0.00502324	0.818558
1199	Xylopia_nitida	2.16667	0.00504698	0.822363
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Xylopia_nitida	2.25	0.00505901	0.824292
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Xylopia_nitida	15.8333	0.0499423	7.10284
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	1.58333	0.005	0.814833
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	1.58333	0.005	0.814833
1199	Xylopia_nitida	3.08333	0.005	0.814833
1199	Xylopia_nitida	2.08333	0.00502351	0.818602
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	2.16667	0.00504042	0.821313
1199	Xylopia_nitida	2.08333	0.005	0.814833
1199	Xylopia_nitida	2.16667	0.00504457	0.821977
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Unonopsis_rufescens	2.08333	0.00500318	0.796151
1199	Xylopia_nitida	2.08333	0.0050502	0.822879
1199	Xylopia_nitida	2.25	0.005	0.814833
1199	Unonopsis_rufescens	1.83333	0.005	0.795652
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	2.08333	0.00503105	0.81981
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Xylopia_nitida	2.25	0.005	0.814833
1199	Unonopsis_rufescens	1.5	0.005	0.795652
1199	Xylopia_nitida	1.58333	0.005	0.814833
1199	Unonopsis_rufescens	2	0.005	0.795652
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	1.58333	0.005	0.814833
1199	Xylopia_nitida	2.33333	0.00501262	0.816855
1199	Symplocos_martinicensis	1.41667	0.005	0.66457
1199	Xylopia_nitida	1.58333	0.005	0.814833
1199	Xylopia_nitida	1.58333	0.005	0.814833
1199	Xylopia_nitida	3.58333	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Unonopsis_rufescens	1.83333	0.005	0.795652
1199	Xylopia_nitida	1.5	0.005	0.814833
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Virola_kwatae	2	0.005	0.818982
1199	Micropholis_longipedicellata	2.33333	0.005	0.751245
1199	Symplocos_martinicensis	1.83333	0.005	0.66457
1199	Xylopia_nitida	2.16667	0.00502506	0.81885
1199	Virola_multicostata	2.08333	0.00500827	0.816775
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Virola_multicostata	2.16667	0.00501417	0.81772
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Unonopsis_rufescens	2.08333	0.0050224	0.79916
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Unonopsis_rufescens	2	0.005	0.795652
1199	Xylopia_nitida	2	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Vouacapoua_americana	1.41667	0.005	0.89277
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Symplocos_martinicensis	1.41667	0.005	0.66457
1199	Xylopia_nitida	2	0.005	0.814833
1199	Symplocos_martinicensis	1.83333	0.005	0.66457
1199	Xylopia_nitida	3.83333	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Virola_kwatae	1.75	0.005	0.818982
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	3.33333	0.005	0.814833
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	2	0.005	0.814833
1199	Vouacapoua_americana	1.83333	0.005	0.89277
1199	Xylopia_nitida	1.66667	0.005	0.814833
1199	Virola_multicostata	2	0.005	0.815447
1199	Xylopia_nitida	28.2501	0.0265929	4.04992
1199	Xylopia_nitida	2.25	0.00504257	0.821656
1199	Xylopia_nitida	3.75	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Vouacapoua_americana	2	0.005	0.89277
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Virola_kwatae	1.75	0.005	0.818982
1199	Symplocos_martinicensis	1.75	0.005	0.66457
1199	Xylopia_nitida	1.75	0.005	0.814833
1199	Xylopia_nitida	1.91667	0.005	0.814833
1199	Xylopia_nitida	1.83333	0.005	0.814833
1199	Xylopia_nitida	2.16667	0.00502976	0.819604
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Vouacapoua_americana	1.91667	0.005	0.89277
1199	Xylopia_nitida	1.58333	0.005	0.814833
1199	Xylopia_nitida	1.66667	0.005	0.814833
